customer_id,company_id,age_group,gender,location,income_segment,customer_segment,registration_date,loyalty_level
CUST01828,C005,46-55,Female,India,High,Premium Customer,2025-01-12,New
CUST01829,C006,18-25,Male,India,Low,Young Professional,2026-03-08,VIP
CUST01830,C004,46-55,Female,India,High,Premium Customer,2025-04-09,Loyal
CUST01831,C006,46-55,Female,Japan,Medium,Young Professional,2025-09-30,Loyal
CUST01832,C009,46-55,Female,Canada,Low,Premium Customer,2022-03-01,New
CUST01833,C006,18-25,Male,UK,Low,Value Seeker,2025-09-15,New
CUST01834,C003,18-25,Male,Germany,Low,Budget Buyer,2024-03-09,New
CUST01835,C001,56+,Male,UK,Premium,Young Professional,2023-10-29,New
CUST01836,C010,18-25,Other,UK,Medium,Budget Buyer,2021-05-14,Regular
CUST01837,C002,18-25,Female,Germany,Medium,Budget Buyer,2021-01-10,New
CUST01838,C007,56+,Male,South Korea,Medium,Premium Customer,2023-08-05,Regular
CUST01839,C008,56+,Male,South Korea,Medium,Technology Enthusiast,2023-03-25,New
CUST01840,C002,26-35,Female,UK,Medium,Budget Buyer,2021-12-21,New
CUST01841,C004,36-45,Male,UK,Premium,Technology Enthusiast,2022-02-05,Loyal
CUST01842,C010,56+,Other,Canada,Medium,Premium Customer,2024-08-15,Loyal
CUST01843,C006,56+,Male,Canada,High,Value Seeker,2022-09-13,New
CUST01844,C001,46-55,Female,India,Premium,Budget Buyer,2020-09-14,VIP
CUST01845,C001,36-45,Other,Japan,Low,Technology Enthusiast,2020-12-27,Loyal
CUST01846,C006,36-45,Other,South Korea,High,Premium Customer,2025-01-20,Loyal
CUST01847,C008,56+,Other,Germany,Medium,Technology Enthusiast,2023-07-07,Regular
CUST01848,C001,46-55,Female,South Korea,High,Premium Customer,2023-12-16,VIP
CUST01849,C008,26-35,Male,Singapore,Premium,Budget Buyer,2025-01-26,Regular
CUST01850,C006,26-35,Female,Japan,Low,Premium Customer,2024-04-11,Regular
CUST01851,C003,26-35,Male,India,Premium,Premium Customer,2022-01-23,Regular
CUST01852,C005,26-35,Male,South Korea,Premium,Value Seeker,2023-10-13,Loyal
CUST01853,C009,26-35,Male,South Korea,Premium,Premium Customer,2023-02-11,VIP
CUST01854,C003,18-25,Female,USA,Low,Young Professional,2025-06-19,VIP
CUST01855,C010,26-35,Male,South Korea,Medium,Premium Customer,2023-03-31,VIP
CUST01856,C001,26-35,Female,Canada,Premium,Technology Enthusiast,2023-06-15,New
CUST01857,C010,56+,Female,Japan,High,Value Seeker,2021-06-14,Loyal
CUST01858,C010,18-25,Male,South Korea,High,Premium Customer,2025-04-23,Regular
CUST01859,C004,26-35,Female,South Korea,High,Technology Enthusiast,2023-08-29,Loyal
CUST01860,C010,26-35,Male,Japan,Medium,Technology Enthusiast,2023-09-18,Regular
CUST01861,C004,56+,Female,India,High,Technology Enthusiast,2025-06-24,New
CUST01862,C007,56+,Female,USA,Premium,Premium Customer,2021-08-30,Loyal
CUST01863,C002,46-55,Male,Canada,Medium,Young Professional,2025-01-15,New
CUST01864,C008,26-35,Other,India,High,Young Professional,2022-10-07,VIP
CUST01865,C009,36-45,Female,South Korea,High,Technology Enthusiast,2021-08-21,Regular
CUST01866,C004,36-45,Other,India,Medium,Technology Enthusiast,2021-05-08,Loyal
CUST01867,C004,46-55,Other,India,High,Young Professional,2024-03-20,Regular
CUST01868,C003,18-25,Male,Singapore,Low,Young Professional,2023-04-27,VIP
CUST01869,C003,46-55,Other,UK,Premium,Young Professional,2025-01-03,New
CUST01870,C005,36-45,Male,South Korea,High,Value Seeker,2025-02-10,Regular
CUST01871,C006,18-25,Male,Japan,Premium,Young Professional,2020-03-10,Regular
CUST01872,C006,56+,Male,Singapore,High,Premium Customer,2024-03-16,Regular
CUST01873,C006,36-45,Female,India,Low,Value Seeker,2020-05-21,VIP
CUST01874,C002,26-35,Male,USA,Medium,Value Seeker,2020-10-05,New
CUST01875,C006,36-45,Male,Singapore,High,Budget Buyer,2024-01-02,VIP
CUST01876,C007,18-25,Other,Singapore,Premium,Value Seeker,2026-02-10,New
CUST01877,C004,26-35,Male,Canada,Medium,Value Seeker,2025-01-11,New
CUST01878,C009,18-25,Other,Germany,Premium,Budget Buyer,2020-04-09,New
CUST01879,C004,26-35,Male,Japan,High,Premium Customer,2022-08-10,VIP
CUST01880,C001,36-45,Female,India,Premium,Technology Enthusiast,2025-09-20,New
CUST01881,C001,56+,Male,Germany,Medium,Technology Enthusiast,2022-03-30,VIP
CUST01882,C001,18-25,Other,Japan,Medium,Premium Customer,2023-12-02,Regular
CUST01883,C003,18-25,Other,Canada,High,Technology Enthusiast,2026-01-05,Loyal
CUST01884,C009,26-35,Male,Canada,High,Value Seeker,2024-05-09,Loyal
CUST01885,C005,18-25,Other,Canada,Premium,Budget Buyer,2024-05-27,VIP
CUST01886,C010,46-55,Male,UK,Low,Budget Buyer,2025-09-27,VIP
CUST01887,C002,26-35,Other,Canada,Medium,Technology Enthusiast,2022-04-22,Loyal
CUST01888,C006,18-25,Other,Germany,High,Value Seeker,2025-03-14,New
CUST01889,C005,26-35,Male,Japan,Medium,Premium Customer,2020-02-20,VIP
CUST01890,C006,46-55,Other,UK,Premium,Premium Customer,2025-02-18,Loyal
CUST01891,C004,56+,Male,India,Low,Technology Enthusiast,2020-11-14,New
CUST01892,C001,18-25,Female,South Korea,Premium,Technology Enthusiast,2023-01-28,Regular
CUST01893,C002,36-45,Male,Germany,Premium,Young Professional,2020-08-07,New
CUST01894,C005,18-25,Female,India,Low,Young Professional,2024-09-06,Regular
CUST01895,C005,26-35,Male,India,Premium,Value Seeker,2025-02-14,New
CUST01896,C002,26-35,Female,Canada,High,Budget Buyer,2020-12-18,VIP
CUST01897,C002,26-35,Male,Singapore,Premium,Budget Buyer,2021-09-19,New
CUST01898,C008,46-55,Female,UK,Low,Technology Enthusiast,2024-11-06,New
CUST01899,C002,36-45,Other,South Korea,Medium,Young Professional,2023-02-24,New
CUST01900,C005,26-35,Other,South Korea,Low,Budget Buyer,2022-02-09,VIP
CUST01901,C009,26-35,Other,India,High,Young Professional,2025-06-24,New
CUST01902,C010,46-55,Female,UK,High,Young Professional,2024-02-13,Regular
CUST01903,C006,46-55,Male,Singapore,High,Premium Customer,2023-11-21,Loyal
CUST01904,C005,46-55,Other,Singapore,High,Premium Customer,2021-08-27,New
CUST01905,C010,26-35,Female,Japan,Premium,Premium Customer,2022-11-03,Regular
CUST01906,C001,56+,Other,UK,High,Technology Enthusiast,2023-11-07,Regular
CUST01907,C010,26-35,Other,Singapore,Low,Premium Customer,2021-07-25,New
CUST01908,C009,18-25,Other,USA,Low,Young Professional,2026-02-06,Regular
CUST01909,C004,46-55,Male,Japan,High,Technology Enthusiast,2023-10-03,VIP
CUST01910,C009,26-35,Other,Japan,Premium,Budget Buyer,2024-05-27,Regular
CUST01911,C008,26-35,Other,India,Low,Premium Customer,2021-09-29,Regular
CUST01912,C002,26-35,Female,Canada,Medium,Technology Enthusiast,2023-06-09,New
CUST01913,C004,18-25,Male,Canada,Low,Value Seeker,2020-04-06,Regular
CUST01914,C002,36-45,Female,USA,Premium,Young Professional,2020-10-01,VIP
CUST01915,C001,36-45,Female,Japan,Medium,Young Professional,2023-05-14,VIP
CUST01916,C010,56+,Other,India,Premium,Budget Buyer,2025-05-13,VIP
CUST01917,C006,18-25,Female,South Korea,Premium,Technology Enthusiast,2023-12-10,New
CUST01918,C007,46-55,Male,Singapore,Low,Premium Customer,2023-12-08,New
CUST01919,C008,56+,Male,USA,Medium,Budget Buyer,2022-10-29,VIP
CUST01920,C007,26-35,Other,South Korea,Low,Young Professional,2023-10-13,Loyal
CUST01921,C009,26-35,Other,Singapore,Low,Budget Buyer,2025-01-22,Regular
CUST01922,C010,56+,Female,USA,Medium,Premium Customer,2020-04-25,Loyal
CUST01923,C010,56+,Other,India,High,Technology Enthusiast,2024-05-08,New
CUST01924,C009,26-35,Female,Canada,Medium,Budget Buyer,2025-07-04,Loyal
CUST01925,C010,46-55,Male,UK,Low,Value Seeker,2023-09-19,VIP
CUST01926,C008,18-25,Female,UK,Premium,Budget Buyer,2022-10-17,Loyal
CUST01927,C003,36-45,Other,South Korea,Medium,Premium Customer,2022-07-04,New
CUST01928,C002,26-35,Male,India,Premium,Premium Customer,2021-11-04,Loyal
CUST01929,C007,56+,Other,Japan,Low,Premium Customer,2020-03-25,VIP
CUST01930,C001,46-55,Other,Singapore,Low,Budget Buyer,2023-02-16,New
CUST01931,C005,46-55,Female,Germany,Medium,Budget Buyer,2024-01-04,New
CUST01932,C003,56+,Male,Germany,Premium,Technology Enthusiast,2020-12-19,Loyal
CUST01933,C009,46-55,Male,UK,Premium,Budget Buyer,2022-12-13,New
CUST01934,C004,26-35,Female,UK,Premium,Budget Buyer,2022-04-09,Loyal
CUST01935,C001,18-25,Male,Canada,Low,Young Professional,2025-09-20,Regular
CUST01936,C006,46-55,Male,Germany,Premium,Premium Customer,2022-09-25,VIP
CUST01937,C004,26-35,Female,USA,Medium,Value Seeker,2021-02-09,Regular
CUST01938,C002,56+,Male,UK,Medium,Premium Customer,2025-05-10,Loyal
CUST01939,C004,46-55,Male,Singapore,Low,Young Professional,2022-12-11,VIP
CUST01940,C001,36-45,Female,South Korea,Medium,Value Seeker,2022-02-27,VIP
CUST01941,C010,46-55,Other,UK,Medium,Technology Enthusiast,2025-09-18,Loyal
CUST01942,C008,46-55,Other,India,Premium,Budget Buyer,2020-11-03,New
CUST01943,C003,36-45,Female,Singapore,High,Premium Customer,2020-06-12,Loyal
CUST01944,C005,56+,Female,Canada,Premium,Technology Enthusiast,2026-01-01,VIP
CUST01945,C007,56+,Other,UK,Premium,Young Professional,2026-04-13,New
CUST01946,C008,56+,Other,USA,High,Young Professional,2023-11-03,Loyal
CUST01947,C005,26-35,Female,Japan,Medium,Technology Enthusiast,2025-10-04,Regular
CUST01948,C006,26-35,Female,Singapore,High,Young Professional,2023-06-08,VIP
CUST01949,C004,36-45,Male,Japan,High,Value Seeker,2021-07-24,VIP
CUST01950,C010,26-35,Male,Canada,Medium,Value Seeker,2025-10-31,Loyal
CUST01951,C003,36-45,Male,Singapore,Premium,Young Professional,2025-07-28,VIP
CUST01952,C009,26-35,Female,USA,High,Budget Buyer,2023-10-30,VIP
CUST01953,C009,18-25,Male,Germany,High,Premium Customer,2024-05-29,VIP
CUST01954,C009,36-45,Other,Singapore,Medium,Young Professional,2026-07-18,New
CUST01955,C007,56+,Male,South Korea,Premium,Premium Customer,2025-06-28,Loyal
CUST01956,C002,26-35,Male,Japan,Low,Budget Buyer,2021-07-26,New
CUST01957,C005,56+,Other,Canada,Medium,Budget Buyer,2021-03-16,VIP
CUST01958,C004,56+,Male,India,Low,Young Professional,2020-06-12,Loyal
CUST01959,C005,26-35,Male,Germany,High,Technology Enthusiast,2024-10-26,Loyal
CUST01960,C004,18-25,Other,Japan,Medium,Value Seeker,2021-09-13,VIP
CUST01961,C004,56+,Male,UK,Low,Technology Enthusiast,2026-01-27,Loyal
CUST01962,C008,18-25,Male,Singapore,Medium,Value Seeker,2021-05-25,VIP
CUST01963,C010,26-35,Male,Canada,Low,Budget Buyer,2021-11-09,Regular
CUST01964,C005,56+,Other,Singapore,Premium,Value Seeker,2024-11-17,Regular
CUST01965,C002,46-55,Other,South Korea,Premium,Value Seeker,2020-12-01,VIP
CUST01966,C010,18-25,Other,Canada,Medium,Premium Customer,2024-04-06,VIP
CUST01967,C009,36-45,Male,South Korea,Premium,Premium Customer,2023-11-03,Regular
CUST01968,C006,18-25,Other,Singapore,Medium,Premium Customer,2021-08-14,Regular
CUST01969,C004,36-45,Female,Canada,Medium,Young Professional,2023-07-11,Regular
CUST01970,C007,18-25,Other,Germany,Low,Premium Customer,2025-04-07,New
CUST01971,C007,36-45,Female,Singapore,Low,Premium Customer,2026-05-30,VIP
CUST01972,C008,18-25,Female,Canada,High,Value Seeker,2024-10-03,Loyal
CUST01973,C006,46-55,Male,UK,Medium,Technology Enthusiast,2022-11-30,Regular
CUST01974,C001,36-45,Male,Germany,Low,Value Seeker,2024-04-11,New
CUST01975,C010,18-25,Female,USA,High,Premium Customer,2026-03-14,Regular
CUST01976,C005,46-55,Female,UK,Medium,Premium Customer,2021-08-03,Loyal
CUST01977,C003,18-25,Male,USA,Low,Technology Enthusiast,2025-11-02,Regular
CUST01978,C005,46-55,Female,UK,Medium,Budget Buyer,2026-02-22,Regular
CUST01979,C010,18-25,Male,Canada,Medium,Technology Enthusiast,2020-11-11,New
CUST01980,C008,36-45,Other,UK,Medium,Technology Enthusiast,2026-03-16,Regular
CUST01981,C004,36-45,Male,Canada,Low,Technology Enthusiast,2020-02-05,New
CUST01982,C007,26-35,Male,South Korea,Medium,Value Seeker,2021-07-06,Regular
CUST01983,C010,56+,Female,South Korea,Medium,Premium Customer,2024-02-13,Regular
CUST01984,C002,26-35,Other,India,Low,Premium Customer,2022-10-13,Regular
CUST01985,C001,46-55,Other,South Korea,Premium,Technology Enthusiast,2023-03-22,VIP
CUST01986,C009,56+,Female,Singapore,High,Technology Enthusiast,2025-03-26,VIP
CUST01987,C003,46-55,Male,India,Medium,Budget Buyer,2025-08-22,Loyal
CUST01988,C005,56+,Female,Singapore,Premium,Young Professional,2021-04-18,Loyal
CUST01989,C001,46-55,Male,India,Medium,Premium Customer,2023-07-12,Regular
CUST01990,C008,36-45,Female,Germany,Medium,Budget Buyer,2021-07-26,Regular
CUST01991,C008,46-55,Female,South Korea,Premium,Young Professional,2022-11-01,Regular
CUST01992,C008,46-55,Male,Germany,Medium,Budget Buyer,2021-06-18,Loyal
CUST01993,C006,36-45,Female,Singapore,Premium,Budget Buyer,2020-08-05,Loyal
CUST01994,C006,56+,Female,India,Premium,Budget Buyer,2025-09-30,Loyal
CUST01995,C006,36-45,Other,UK,Low,Budget Buyer,2022-03-03,Regular
CUST01996,C009,18-25,Male,Germany,High,Budget Buyer,2023-01-09,VIP
CUST01997,C007,56+,Female,Japan,High,Young Professional,2023-09-30,Loyal
CUST01998,C001,56+,Male,South Korea,Premium,Premium Customer,2025-10-18,New
CUST01999,C009,56+,Male,UK,Premium,Young Professional,2026-05-08,VIP
CUST02000,C005,26-35,Male,USA,Premium,Young Professional,2021-08-12,VIP
CUST02001,C004,18-25,Female,India,Medium,Value Seeker,2020-06-20,VIP
CUST02002,C010,46-55,Male,Singapore,High,Value Seeker,2022-03-04,New
CUST02003,C002,18-25,Female,South Korea,Low,Value Seeker,2021-10-31,VIP
CUST02004,C003,18-25,Male,South Korea,High,Technology Enthusiast,2025-07-14,Loyal
CUST02005,C008,56+,Other,Japan,High,Technology Enthusiast,2022-11-23,Regular
CUST02006,C010,36-45,Other,Germany,Medium,Budget Buyer,2025-10-31,VIP
CUST02007,C008,36-45,Other,Canada,Premium,Premium Customer,2023-01-19,New
CUST02008,C010,36-45,Male,UK,Medium,Value Seeker,2023-05-15,Regular
CUST02009,C008,18-25,Other,Japan,Premium,Premium Customer,2021-09-19,VIP
CUST02010,C010,36-45,Male,Germany,Medium,Technology Enthusiast,2023-09-18,VIP
CUST02011,C002,18-25,Female,Singapore,Premium,Value Seeker,2023-07-09,VIP
CUST02012,C008,36-45,Female,USA,High,Value Seeker,2020-05-05,VIP
CUST02013,C008,56+,Male,Singapore,Premium,Value Seeker,2024-06-11,Loyal
CUST02014,C004,36-45,Male,Japan,Premium,Budget Buyer,2021-11-06,New
CUST02015,C002,18-25,Male,Singapore,Premium,Budget Buyer,2020-12-03,Regular
CUST02016,C001,46-55,Male,India,Medium,Young Professional,2020-01-09,Loyal
CUST02017,C006,18-25,Male,UK,High,Young Professional,2026-05-31,New
CUST02018,C001,18-25,Male,India,Medium,Value Seeker,2026-07-15,VIP
CUST02019,C008,36-45,Other,Canada,Low,Technology Enthusiast,2021-03-16,Loyal
CUST02020,C003,46-55,Other,Canada,Medium,Technology Enthusiast,2020-09-23,New
CUST02021,C008,36-45,Male,Singapore,High,Value Seeker,2022-07-05,VIP
CUST02022,C008,56+,Female,Canada,Premium,Premium Customer,2024-01-09,Regular
CUST02023,C005,26-35,Male,South Korea,Medium,Value Seeker,2023-08-30,New
CUST02024,C002,56+,Male,UK,Low,Premium Customer,2020-08-28,Regular
CUST02025,C003,36-45,Female,Japan,Medium,Premium Customer,2020-10-27,VIP
CUST02026,C007,56+,Other,Canada,Medium,Premium Customer,2021-05-17,New
CUST02027,C006,46-55,Male,Japan,Low,Budget Buyer,2021-10-03,New
CUST02028,C005,26-35,Female,South Korea,Premium,Young Professional,2024-05-14,VIP
CUST02029,C003,46-55,Other,Japan,Medium,Budget Buyer,2023-09-01,Regular
CUST02030,C005,18-25,Female,Japan,Medium,Budget Buyer,2024-08-30,Regular
CUST02031,C004,56+,Female,Canada,Medium,Value Seeker,2025-10-01,VIP
CUST02032,C001,36-45,Other,Japan,High,Young Professional,2020-02-07,New
CUST02033,C002,56+,Male,Germany,Medium,Young Professional,2025-05-31,Loyal
CUST02034,C009,56+,Other,Germany,Premium,Budget Buyer,2024-05-19,VIP
CUST02035,C010,36-45,Other,South Korea,Low,Young Professional,2026-02-19,Loyal
CUST02036,C001,56+,Other,USA,Premium,Premium Customer,2024-07-26,VIP
CUST02037,C010,26-35,Female,Germany,Premium,Young Professional,2026-05-31,Loyal
CUST02038,C001,56+,Female,Singapore,High,Budget Buyer,2022-07-28,Regular
CUST02039,C001,46-55,Male,Singapore,Low,Premium Customer,2022-06-27,New
CUST02040,C002,56+,Other,Singapore,Low,Technology Enthusiast,2023-01-25,Loyal
CUST02041,C010,46-55,Other,Germany,High,Budget Buyer,2020-07-28,Regular
CUST02042,C007,36-45,Male,Germany,Low,Premium Customer,2026-04-15,New
CUST02043,C006,46-55,Male,USA,Medium,Young Professional,2022-10-02,Regular
CUST02044,C005,46-55,Male,Singapore,Medium,Value Seeker,2022-11-19,Loyal
CUST02045,C002,36-45,Other,USA,Low,Value Seeker,2023-03-28,New
CUST02046,C001,18-25,Female,UK,Low,Premium Customer,2022-09-08,Loyal
CUST02047,C002,56+,Female,USA,Premium,Technology Enthusiast,2025-08-11,Loyal
CUST02048,C002,18-25,Female,UK,Premium,Value Seeker,2023-12-30,Loyal
CUST02049,C001,18-25,Male,UK,High,Value Seeker,2020-12-19,Regular
CUST02050,C008,18-25,Female,Singapore,Premium,Budget Buyer,2023-12-10,VIP
CUST02051,C004,26-35,Other,South Korea,Low,Value Seeker,2021-11-17,VIP
CUST02052,C009,46-55,Female,Japan,Medium,Budget Buyer,2025-02-18,New
CUST02053,C008,18-25,Other,Japan,Low,Young Professional,2022-02-09,Loyal
CUST02054,C007,36-45,Female,USA,Medium,Budget Buyer,2020-01-31,New
CUST02055,C010,46-55,Female,Japan,Low,Technology Enthusiast,2021-07-10,New
CUST02056,C006,36-45,Other,Singapore,High,Budget Buyer,2022-10-04,New
CUST02057,C001,26-35,Other,Canada,Premium,Value Seeker,2023-05-14,Loyal
CUST02058,C006,18-25,Other,Japan,Low,Premium Customer,2024-08-14,Loyal
CUST02059,C005,18-25,Male,Canada,High,Value Seeker,2024-07-24,New
CUST02060,C003,56+,Other,USA,High,Budget Buyer,2025-11-20,New
CUST02061,C005,36-45,Male,UK,Medium,Technology Enthusiast,2023-09-29,New
CUST02062,C004,36-45,Female,USA,High,Technology Enthusiast,2020-07-20,Loyal
CUST02063,C002,18-25,Female,Singapore,Low,Young Professional,2024-07-11,Loyal
CUST02064,C001,18-25,Male,India,Low,Premium Customer,2021-07-14,New
CUST02065,C008,46-55,Other,USA,High,Value Seeker,2024-01-19,Regular
CUST02066,C002,26-35,Male,USA,Low,Premium Customer,2023-09-30,Regular
CUST02067,C003,56+,Male,Singapore,Low,Technology Enthusiast,2021-11-24,Loyal
CUST02068,C010,46-55,Other,Germany,Low,Premium Customer,2022-02-07,Regular
CUST02069,C010,26-35,Other,Canada,High,Value Seeker,2024-05-10,VIP
CUST02070,C010,56+,Female,Canada,Medium,Technology Enthusiast,2024-08-12,New
CUST02071,C007,56+,Female,India,Low,Premium Customer,2022-11-10,Regular
CUST02072,C005,56+,Male,USA,Medium,Value Seeker,2021-06-09,New
CUST02073,C004,18-25,Other,USA,Premium,Value Seeker,2022-10-20,Regular
CUST02074,C005,56+,Male,Germany,Low,Budget Buyer,2021-04-06,VIP
CUST02075,C002,26-35,Female,UK,Medium,Budget Buyer,2023-10-30,Loyal
CUST02076,C006,46-55,Other,Canada,Premium,Value Seeker,2024-08-10,Regular
CUST02077,C004,36-45,Male,Germany,Premium,Premium Customer,2024-05-13,Loyal
CUST02078,C007,36-45,Male,Singapore,Premium,Value Seeker,2020-07-19,New
CUST02079,C001,56+,Female,Germany,Premium,Budget Buyer,2025-02-22,Loyal
CUST02080,C003,36-45,Male,Singapore,Low,Premium Customer,2023-03-06,New
CUST02081,C010,36-45,Female,Germany,Premium,Value Seeker,2025-02-04,Loyal
CUST02082,C008,36-45,Male,South Korea,Medium,Premium Customer,2024-05-18,Regular
CUST02083,C001,46-55,Female,Germany,Medium,Budget Buyer,2022-08-18,Loyal
CUST02084,C006,36-45,Other,USA,High,Technology Enthusiast,2025-11-08,Loyal
CUST02085,C007,18-25,Other,USA,Medium,Young Professional,2020-03-24,Loyal
CUST02086,C004,56+,Other,UK,Premium,Technology Enthusiast,2026-03-27,New
CUST02087,C003,36-45,Other,Singapore,High,Budget Buyer,2020-03-21,VIP
CUST02088,C004,18-25,Other,Canada,Premium,Young Professional,2022-02-06,Loyal
CUST02089,C010,46-55,Other,Japan,Low,Premium Customer,2022-03-28,VIP
CUST02090,C010,26-35,Female,India,High,Young Professional,2022-03-14,VIP
CUST02091,C004,36-45,Female,Germany,Premium,Technology Enthusiast,2025-12-21,New
CUST02092,C002,56+,Male,Germany,Premium,Budget Buyer,2021-02-26,Regular
CUST02093,C008,56+,Other,USA,Low,Technology Enthusiast,2024-08-16,VIP
CUST02094,C003,26-35,Male,Japan,Low,Budget Buyer,2022-06-23,Loyal
CUST02095,C001,18-25,Female,South Korea,Medium,Budget Buyer,2024-08-02,Loyal
CUST02096,C004,18-25,Female,Germany,Low,Premium Customer,2021-05-01,Loyal
CUST02097,C009,18-25,Female,Germany,Premium,Young Professional,2021-11-15,New
CUST02098,C002,56+,Male,Canada,Low,Premium Customer,2025-08-25,Loyal
CUST02099,C006,56+,Other,UK,Low,Budget Buyer,2025-01-26,New
CUST02100,C005,26-35,Male,Germany,Low,Value Seeker,2022-02-27,Regular
CUST02101,C004,26-35,Female,South Korea,Low,Premium Customer,2022-03-20,Regular
CUST02102,C010,18-25,Male,Germany,High,Young Professional,2021-07-04,VIP
CUST02103,C003,26-35,Female,Singapore,Low,Value Seeker,2020-09-16,Loyal
CUST02104,C001,26-35,Other,Singapore,Low,Budget Buyer,2025-12-23,Regular
CUST02105,C004,26-35,Female,USA,Premium,Value Seeker,2020-10-26,Regular
