customer_id,company_id,age_group,gender,location,income_segment,customer_segment,registration_date,loyalty_level,total_orders,total_quantity,total_spend,average_discount,customer_value
CUST00846,C003,36-45,Female,UK,Medium,High Value,2023-12-17,Loyal,10.0,21.0,234645.30000000002,0.13,2346453.0
CUST00847,C003,26-35,Male,Germany,Low,Frequent Buyer,2021-12-19,Loyal,9.0,11.0,155925.6,0.1,1403330.4000000001
CUST00848,C010,46-55,Female,Japan,Medium,High Value,2021-06-02,New,11.0,25.0,239421.25,0.10454545454545454,2633633.75
CUST00849,C006,26-35,Female,South Korea,Medium,High Value,2023-11-09,Loyal,13.0,26.0,249019.55,0.08846153846153845,3237254.15
CUST00850,C002,46-55,Female,UK,Premium,High Value,2020-04-12,Regular,10.0,24.0,250455.9,0.085,2504559.0
CUST00851,C001,56+,Female,Canada,Premium,Regular Buyer,2026-02-15,Regular,5.0,9.0,119757.1,0.06,598785.5
CUST00852,C010,36-45,Other,USA,Premium,Frequent Buyer,2024-12-15,Regular,9.0,18.0,169000.85,0.12222222222222223,1521007.6500000001
CUST00853,C009,36-45,Male,Singapore,Medium,Frequent Buyer,2021-04-23,Loyal,8.0,17.0,232000.45,0.14375000000000002,1856003.6
CUST00854,C002,18-25,Other,Germany,Medium,High Value,2023-08-29,Regular,11.0,20.0,280822.2,0.1,3089044.2
CUST00855,C001,56+,Female,USA,Premium,High Value,2020-12-08,VIP,12.0,24.0,205112.8,0.1125,2461353.5999999996
CUST00856,C006,18-25,Other,Japan,Premium,Premium Loyal,2025-09-26,VIP,16.0,33.0,335055.4,0.1125,5360886.4
CUST00857,C006,36-45,Male,Canada,High,Regular Buyer,2024-04-30,Loyal,6.0,14.0,199407.8,0.06666666666666667,1196446.7999999998
CUST00858,C008,18-25,Male,South Korea,Premium,High Value,2026-04-16,Loyal,10.0,20.0,225609.15,0.125,2256091.5
CUST00859,C003,46-55,Male,USA,Medium,Frequent Buyer,2024-10-02,Loyal,8.0,16.0,123900.7,0.09375,991205.6
CUST00860,C008,36-45,Male,Singapore,Low,Frequent Buyer,2025-11-21,VIP,9.0,16.0,208807.95,0.08333333333333333,1879271.55
CUST00861,C005,26-35,Other,South Korea,Medium,High Value,2024-08-24,Regular,12.0,20.0,307981.45,0.10833333333333334,3695777.4000000004
CUST00862,C007,56+,Female,India,High,Regular Buyer,2023-03-31,Loyal,6.0,13.0,93055.2,0.05833333333333334,558331.2
CUST00863,C008,46-55,Male,India,Low,Regular Buyer,2026-04-09,Loyal,7.0,14.0,224446.4,0.1357142857142857,1571124.8
CUST00864,C005,18-25,Other,Canada,Premium,Frequent Buyer,2025-04-19,VIP,9.0,19.0,201000.4,0.09444444444444444,1809003.5999999999
CUST00865,C004,18-25,Female,South Korea,Low,High Value,2020-04-26,Loyal,14.0,26.0,338809.4,0.07857142857142858,4743331.600000001
CUST00866,C010,56+,Female,Canada,Premium,Frequent Buyer,2025-05-22,Loyal,8.0,18.0,151828.35,0.11875000000000001,1214626.8
CUST00867,C009,18-25,Female,UK,Low,Regular Buyer,2026-06-14,Loyal,6.0,11.0,190883.35,0.10833333333333334,1145300.1
CUST00868,C008,36-45,Male,India,High,Regular Buyer,2021-07-08,VIP,7.0,12.0,134432.1,0.10714285714285714,941024.7000000001
CUST00869,C006,36-45,Female,USA,Medium,High Value,2020-07-18,New,10.0,20.0,269820.4,0.075,2698204.0
CUST00870,C010,56+,Female,Japan,High,Frequent Buyer,2021-11-15,Loyal,9.0,20.0,238881.90000000002,0.1111111111111111,2149937.1
CUST00871,C002,56+,Female,UK,Low,High Value,2025-12-28,Loyal,12.0,21.0,292272.8,0.09583333333333334,3507273.5999999996
CUST00872,C006,46-55,Female,UK,Low,Frequent Buyer,2025-06-09,Regular,9.0,19.0,260820.0,0.12777777777777777,2347380.0
CUST00873,C009,26-35,Other,USA,Premium,High Value,2022-06-24,New,14.0,25.0,232815.75,0.13214285714285715,3259420.5
CUST00874,C002,18-25,Female,Japan,High,Frequent Buyer,2021-06-21,Regular,8.0,20.0,216136.45,0.13125,1729091.6
CUST00875,C008,36-45,Male,Canada,Low,Regular Buyer,2025-11-12,Regular,6.0,14.0,181736.6,0.11666666666666665,1090419.6
CUST00876,C003,26-35,Female,UK,Medium,Frequent Buyer,2021-08-06,New,9.0,15.0,155018.35,0.1277777777777778,1395165.1500000001
CUST00877,C007,18-25,Male,South Korea,Premium,High Value,2021-04-02,Regular,11.0,20.0,276150.9,0.07272727272727274,3037659.9000000004
CUST00878,C002,56+,Other,India,Premium,Frequent Buyer,2020-05-14,Loyal,9.0,14.0,274894.5,0.1,2474050.5
CUST00879,C001,36-45,Other,India,Low,High Value,2020-09-28,Regular,11.0,19.0,206381.95,0.07272727272727274,2270201.45
CUST00880,C010,26-35,Other,Japan,Low,High Value,2022-03-30,Regular,10.0,20.0,209989.0,0.11000000000000001,2099890.0
CUST00881,C005,36-45,Female,UK,Medium,High Value,2026-07-02,New,12.0,25.0,233254.3,0.09999999999999999,2799051.5999999996
CUST00882,C002,18-25,Other,Germany,Medium,High Value,2026-06-26,Regular,12.0,26.0,316870.2,0.10000000000000002,3802442.4000000004
CUST00883,C009,18-25,Male,South Korea,High,Regular Buyer,2020-01-18,Regular,5.0,9.0,131928.05,0.13,659640.25
CUST00884,C008,26-35,Female,Singapore,Premium,Regular Buyer,2021-03-15,Regular,6.0,10.0,139677.75,0.09166666666666667,838066.5
CUST00885,C007,36-45,Male,South Korea,Low,Regular Buyer,2021-04-07,Regular,7.0,14.0,192523.0,0.14285714285714285,1347661.0
CUST00886,C008,36-45,Other,India,Low,Regular Buyer,2024-01-19,VIP,6.0,13.0,60038.2,0.05833333333333334,360229.19999999995
CUST00887,C002,36-45,Female,Canada,Premium,High Value,2024-04-25,VIP,11.0,23.0,297585.3,0.10454545454545454,3273438.3
CUST00888,C005,26-35,Male,South Korea,High,Regular Buyer,2024-10-18,New,7.0,15.0,227899.5,0.09285714285714286,1595296.5
CUST00889,C008,46-55,Female,USA,Low,High Value,2021-03-06,VIP,14.0,30.0,283932.25,0.1142857142857143,3975051.5
CUST00890,C007,26-35,Male,Japan,Medium,Regular Buyer,2021-02-20,Regular,7.0,16.0,168027.8,0.1285714285714286,1176194.5999999999
CUST00891,C010,18-25,Male,Singapore,Premium,High Value,2024-07-13,Loyal,11.0,25.0,294644.7,0.07727272727272727,3241091.7
CUST00892,C007,46-55,Other,Singapore,Premium,Premium Loyal,2023-12-29,Loyal,17.0,33.0,400782.2,0.12352941176470589,6813297.4
CUST00893,C003,18-25,Male,Canada,Premium,Regular Buyer,2025-02-05,Regular,7.0,15.0,123868.0,0.12142857142857143,867076.0
CUST00894,C003,18-25,Other,India,Low,Frequent Buyer,2020-05-01,New,9.0,19.0,166229.15,0.1111111111111111,1496062.3499999999
CUST00895,C003,56+,Other,Japan,Medium,High Value,2024-04-16,New,14.0,31.0,337208.0,0.09999999999999999,4720912.0
CUST00896,C002,46-55,Female,Germany,High,Frequent Buyer,2025-10-30,VIP,8.0,16.0,185191.0,0.1,1481528.0
CUST00897,C009,56+,Female,India,Low,High Value,2022-12-07,New,13.0,25.0,354778.0,0.11153846153846156,4612114.0
CUST00898,C007,36-45,Female,South Korea,Premium,Frequent Buyer,2025-01-17,New,8.0,16.0,243623.55,0.13125,1948988.4
CUST00899,C003,36-45,Other,UK,Premium,Premium Loyal,2026-03-30,Regular,18.0,34.0,406014.3,0.08888888888888889,7308257.399999999
CUST00900,C005,46-55,Male,South Korea,Premium,Frequent Buyer,2024-05-12,Regular,9.0,17.0,140150.1,0.1111111111111111,1261350.9000000001
CUST00901,C009,46-55,Female,South Korea,Premium,High Value,2020-08-16,Loyal,13.0,29.0,378814.7,0.09615384615384616,4924591.100000001
CUST00902,C005,18-25,Male,India,Medium,Regular Buyer,2023-08-05,Loyal,7.0,16.0,173002.05,0.09999999999999999,1211014.3499999999
CUST00903,C010,36-45,Female,USA,Premium,High Value,2020-04-20,Loyal,12.0,22.0,258157.0,0.10416666666666667,3097884.0
CUST00904,C007,18-25,Other,Germany,Medium,High Value,2023-12-09,Loyal,12.0,22.0,334456.1,0.05833333333333333,4013473.1999999997
CUST00905,C010,18-25,Female,USA,High,Regular Buyer,2020-12-13,New,5.0,8.0,114417.9,0.13,572089.5
CUST00906,C009,18-25,Female,Singapore,Premium,Frequent Buyer,2023-08-28,New,9.0,14.0,231386.05,0.09444444444444446,2082474.45
CUST00907,C008,36-45,Female,Singapore,High,Regular Buyer,2020-04-01,New,5.0,8.0,126745.9,0.19,633729.5
CUST00908,C008,26-35,Female,South Korea,High,High Value,2021-02-13,Loyal,12.0,24.0,295018.85,0.08333333333333333,3540226.1999999997
CUST00909,C006,26-35,Female,USA,Medium,High Value,2024-11-20,Loyal,13.0,27.0,315495.55,0.08461538461538462,4101442.15
CUST00910,C001,56+,Female,Germany,Low,Regular Buyer,2023-05-02,New,7.0,9.0,96216.20000000001,0.07142857142857142,673513.4000000001
CUST00911,C010,36-45,Male,South Korea,Premium,Frequent Buyer,2023-10-11,Loyal,9.0,17.0,171872.7,0.08333333333333333,1546854.3
CUST00912,C002,56+,Female,Singapore,High,Regular Buyer,2023-05-21,VIP,5.0,9.0,74806.45,0.06000000000000001,374032.25
CUST00913,C007,56+,Other,South Korea,Medium,High Value,2022-10-26,Regular,13.0,24.0,305904.25,0.0923076923076923,3976755.25
CUST00914,C010,26-35,Other,South Korea,High,High Value,2025-08-06,VIP,11.0,23.0,251334.0,0.10909090909090909,2764674.0
CUST00915,C010,56+,Male,Japan,Premium,High Value,2020-09-02,Regular,12.0,23.0,306350.9,0.07083333333333335,3676210.8000000003
CUST00916,C003,46-55,Female,Japan,Low,Premium Loyal,2023-05-14,VIP,15.0,28.0,245011.59999999998,0.11000000000000001,3675173.9999999995
CUST00917,C005,26-35,Female,Germany,Premium,Regular Buyer,2023-03-21,New,3.0,7.0,51750.65,0.11666666666666668,155251.95
CUST00918,C003,18-25,Male,Canada,Premium,Premium Loyal,2022-02-25,VIP,16.0,35.0,394964.2,0.075,6319427.2
CUST00919,C007,26-35,Male,Canada,Medium,High Value,2020-05-31,Loyal,14.0,27.0,386995.4,0.09999999999999999,5417935.600000001
CUST00920,C005,26-35,Other,India,Premium,Premium Loyal,2026-03-05,New,15.0,35.0,353871.8,0.10333333333333333,5308077.0
CUST00921,C002,56+,Female,USA,Premium,Frequent Buyer,2023-07-09,New,8.0,14.0,240252.6,0.11875000000000001,1922020.8
CUST00922,C007,26-35,Male,USA,High,High Value,2021-07-29,New,11.0,20.0,294258.25,0.1,3236840.75
CUST00923,C004,36-45,Female,Singapore,Medium,Premium Loyal,2021-05-15,Regular,19.0,39.0,366111.0,0.09999999999999999,6956109.0
CUST00924,C003,26-35,Male,Canada,Premium,Regular Buyer,2021-03-13,Loyal,5.0,8.0,125643.2,0.11000000000000001,628216.0
CUST00925,C010,46-55,Other,Japan,Low,High Value,2020-08-17,VIP,12.0,26.0,298823.25,0.10833333333333334,3585879.0
CUST00926,C008,36-45,Male,Japan,Premium,Premium Loyal,2022-10-06,Loyal,16.0,30.0,448853.55,0.07187500000000001,7181656.8
CUST00927,C001,18-25,Other,Germany,High,High Value,2020-05-22,VIP,14.0,28.0,370877.2,0.09285714285714286,5192280.8
CUST00928,C005,18-25,Other,Germany,Premium,High Value,2024-01-26,New,12.0,17.0,322929.95,0.08333333333333333,3875159.4000000004
CUST00929,C007,36-45,Male,Germany,High,Frequent Buyer,2022-11-12,Regular,9.0,20.0,232537.8,0.07222222222222223,2092840.2
CUST00930,C008,46-55,Male,Canada,Low,Premium Loyal,2023-07-23,VIP,17.0,36.0,452528.15,0.09999999999999999,7692978.550000001
CUST00931,C007,46-55,Male,UK,High,Frequent Buyer,2023-09-24,New,9.0,13.0,233838.35,0.15555555555555556,2104545.15
CUST00932,C006,56+,Other,Japan,Premium,High Value,2024-09-19,New,14.0,23.0,311178.4,0.1142857142857143,4356497.600000001
CUST00933,C003,26-35,Male,Singapore,Medium,High Value,2024-12-21,Loyal,11.0,21.0,188278.4,0.06818181818181818,2071062.4
CUST00934,C010,18-25,Male,Germany,Medium,High Value,2020-12-02,VIP,14.0,30.0,255646.84999999998,0.07857142857142858,3579055.8999999994
CUST00935,C006,46-55,Other,UK,High,Regular Buyer,2025-01-23,Loyal,5.0,7.0,133436.9,0.05,667184.5
CUST00936,C005,18-25,Female,Japan,Medium,Frequent Buyer,2022-03-24,VIP,8.0,18.0,161439.3,0.11875000000000001,1291514.4
CUST00937,C010,18-25,Male,Germany,Low,High Value,2022-07-08,Regular,13.0,30.0,304413.1,0.12307692307692308,3957370.3
CUST00938,C005,18-25,Female,Singapore,High,Frequent Buyer,2021-11-22,New,8.0,20.0,220602.6,0.1125,1764820.8
CUST00939,C006,56+,Male,India,Premium,Regular Buyer,2021-11-27,VIP,6.0,11.0,147622.1,0.06666666666666667,885732.6000000001
CUST00940,C002,26-35,Male,Canada,High,Premium Loyal,2022-07-08,VIP,21.0,43.0,659376.85,0.0642857142857143,13846913.85
CUST00941,C003,26-35,Other,Germany,High,High Value,2024-11-01,VIP,11.0,25.0,125243.85,0.1,1377682.35
CUST00942,C003,26-35,Male,Canada,High,High Value,2024-07-31,VIP,11.0,23.0,214159.15,0.1,2355750.65
CUST00943,C004,56+,Other,South Korea,Low,Frequent Buyer,2024-02-23,VIP,9.0,20.0,239752.7,0.07777777777777778,2157774.3000000003
CUST00944,C003,46-55,Other,Germany,Premium,High Value,2023-08-17,Loyal,13.0,22.0,297716.0,0.08846153846153847,3870308.0
CUST00945,C002,56+,Male,India,High,High Value,2021-01-25,VIP,12.0,20.0,320705.05,0.09999999999999999,3848460.5999999996
CUST00946,C006,18-25,Female,Singapore,High,Regular Buyer,2020-07-05,Loyal,3.0,8.0,79135.59999999999,0.10000000000000002,237406.8
CUST00947,C003,18-25,Other,UK,High,Frequent Buyer,2026-04-10,VIP,9.0,21.0,146637.95,0.1,1319741.55
CUST00948,C006,26-35,Male,Japan,Premium,Regular Buyer,2025-04-01,Loyal,7.0,12.0,235266.7,0.12142857142857143,1646866.9000000001
CUST00949,C002,18-25,Male,South Korea,High,Premium Loyal,2023-07-07,VIP,15.0,31.0,349668.75,0.12333333333333334,5245031.25
CUST00950,C005,56+,Female,Japan,Premium,Frequent Buyer,2022-12-14,Loyal,9.0,18.0,184245.19999999998,0.13333333333333333,1658206.7999999998
CUST00951,C008,56+,Other,South Korea,Low,Frequent Buyer,2021-09-11,Regular,8.0,13.0,233134.25,0.1,1865074.0
CUST00952,C001,26-35,Male,South Korea,High,Frequent Buyer,2022-07-30,VIP,8.0,14.0,164834.75,0.10625000000000001,1318678.0
CUST00953,C007,46-55,Male,South Korea,High,Frequent Buyer,2021-04-20,VIP,8.0,18.0,168642.15,0.13125,1349137.2
CUST00954,C008,18-25,Other,UK,Low,Premium Loyal,2025-07-12,New,15.0,37.0,383284.8,0.08666666666666667,5749272.0
CUST00955,C004,26-35,Male,Canada,Medium,High Value,2023-03-09,New,11.0,21.0,195243.1,0.11363636363636363,2147674.1
CUST00956,C009,26-35,Female,USA,Medium,Regular Buyer,2026-05-26,New,5.0,13.0,161135.2,0.09,805676.0
CUST00957,C006,36-45,Other,USA,Premium,Frequent Buyer,2020-04-16,New,9.0,15.0,256605.5,0.06666666666666667,2309449.5
CUST00958,C006,18-25,Male,South Korea,Premium,Frequent Buyer,2021-09-21,Loyal,8.0,17.0,209455.6,0.1125,1675644.8
CUST00959,C010,36-45,Male,South Korea,High,Premium Loyal,2020-01-24,Regular,16.0,34.0,458654.4,0.0875,7338470.4
CUST00960,C004,36-45,Female,India,Low,High Value,2020-07-18,VIP,10.0,13.0,236697.4,0.095,2366974.0
CUST00961,C002,36-45,Male,Germany,Premium,High Value,2024-06-21,New,11.0,25.0,312129.6,0.07272727272727274,3433425.5999999996
CUST00962,C004,46-55,Female,Canada,Medium,Frequent Buyer,2021-10-29,Loyal,9.0,20.0,172331.5,0.12777777777777777,1550983.5
CUST00963,C008,36-45,Other,UK,High,Premium Loyal,2024-11-05,Loyal,15.0,32.0,413524.0,0.09666666666666666,6202860.0
CUST00964,C009,46-55,Female,Singapore,Premium,Premium Loyal,2022-03-29,VIP,16.0,36.0,327787.55,0.125,5244600.8
CUST00965,C002,36-45,Other,UK,Premium,Frequent Buyer,2024-09-26,New,8.0,19.0,186085.7,0.09375,1488685.6
CUST00966,C001,36-45,Female,Germany,Medium,High Value,2025-10-03,New,11.0,22.0,312504.8,0.09545454545454546,3437552.8
CUST00967,C005,46-55,Male,South Korea,High,High Value,2025-04-01,Regular,10.0,14.0,260280.55,0.09,2602805.5
CUST00968,C005,56+,Female,Canada,Low,Premium Loyal,2022-10-15,New,18.0,35.0,361269.25,0.12777777777777777,6502846.5
CUST00969,C001,18-25,Other,Singapore,Premium,Frequent Buyer,2025-10-03,VIP,8.0,17.0,145587.4,0.1,1164699.2
CUST00970,C010,36-45,Female,USA,Low,Premium Loyal,2022-11-03,VIP,16.0,31.0,344227.55,0.1125,5507640.8
CUST00971,C003,46-55,Male,USA,Premium,High Value,2022-01-16,Loyal,12.0,27.0,232402.95,0.10833333333333334,2788835.4000000004
CUST00972,C010,46-55,Other,Canada,High,Frequent Buyer,2025-02-06,Regular,8.0,10.0,190022.34999999998,0.1125,1520178.7999999998
CUST00973,C003,56+,Female,USA,Premium,Regular Buyer,2020-11-16,New,7.0,13.0,138011.75,0.07857142857142858,966082.25
CUST00974,C001,18-25,Male,UK,Premium,Premium Loyal,2024-06-05,VIP,15.0,25.0,278589.1,0.13666666666666666,4178836.4999999995
CUST00975,C010,36-45,Other,Japan,Premium,Regular Buyer,2025-06-16,New,4.0,6.0,81730.85,0.1875,326923.4
CUST00976,C003,18-25,Male,USA,Low,High Value,2021-07-07,New,11.0,26.0,334364.75,0.10909090909090909,3678012.25
CUST00977,C004,26-35,Other,Germany,Premium,Regular Buyer,2025-05-24,Regular,7.0,15.0,198231.25,0.05,1387618.75
CUST00978,C002,46-55,Male,South Korea,Premium,Frequent Buyer,2023-05-17,New,9.0,16.0,244354.15,0.05,2199187.35
CUST00979,C003,46-55,Female,South Korea,Low,Frequent Buyer,2021-09-16,Regular,8.0,16.0,167647.7,0.125,1341181.6
CUST00980,C004,56+,Female,India,High,High Value,2023-04-22,New,10.0,20.0,225630.7,0.11000000000000001,2256307.0
CUST00981,C007,46-55,Other,Canada,Low,High Value,2024-08-29,VIP,13.0,24.0,330338.0,0.11153846153846153,4294394.0
CUST00982,C008,56+,Other,South Korea,Medium,Regular Buyer,2025-10-03,New,5.0,8.0,81346.85,0.1,406734.25
CUST00983,C007,36-45,Other,USA,High,Premium Loyal,2026-06-18,VIP,16.0,31.0,388211.4,0.10312500000000001,6211382.4
CUST00984,C002,56+,Other,Japan,Premium,Frequent Buyer,2025-07-19,New,9.0,19.0,219618.35,0.09444444444444446,1976565.1500000001
CUST00985,C003,26-35,Female,Japan,Premium,Regular Buyer,2023-03-25,Regular,7.0,13.0,151168.25,0.09999999999999999,1058177.75
CUST00986,C010,56+,Other,South Korea,Medium,Regular Buyer,2023-10-21,VIP,7.0,12.0,148291.5,0.1285714285714286,1038040.5
CUST00987,C007,46-55,Male,Germany,High,Regular Buyer,2024-01-15,VIP,5.0,11.0,159430.7,0.09,797153.5
CUST00988,C003,26-35,Male,South Korea,Low,High Value,2021-12-10,VIP,12.0,25.0,206296.0,0.10416666666666667,2475552.0
CUST00989,C005,26-35,Other,India,Low,Regular Buyer,2022-08-19,Loyal,7.0,12.0,134069.95,0.09285714285714286,938489.6500000001
CUST00990,C006,26-35,Other,India,Low,High Value,2021-10-11,VIP,13.0,27.0,375121.75,0.10384615384615385,4876582.75
CUST00991,C002,18-25,Other,Germany,Premium,Frequent Buyer,2022-07-17,Loyal,8.0,10.0,179207.3,0.1,1433658.4
CUST00992,C006,56+,Female,UK,Low,Regular Buyer,2020-07-10,VIP,7.0,12.0,106386.15,0.049999999999999996,744703.0499999999
CUST00993,C008,18-25,Other,USA,Low,High Value,2021-03-30,New,14.0,26.0,389635.75,0.125,5454900.5
CUST00994,C003,26-35,Female,UK,High,Frequent Buyer,2021-04-28,VIP,8.0,18.0,123978.15,0.125,991825.2
CUST00995,C002,36-45,Female,UK,Low,Frequent Buyer,2021-09-23,VIP,8.0,18.0,213533.15,0.09375,1708265.2
CUST00996,C007,26-35,Female,Japan,High,Frequent Buyer,2020-01-27,Regular,8.0,18.0,186530.35,0.1,1492242.8
CUST00997,C002,36-45,Other,Singapore,High,Premium Loyal,2022-12-25,Regular,16.0,34.0,326477.65,0.11875000000000001,5223642.4
CUST00998,C009,26-35,Male,Singapore,Premium,High Value,2024-09-23,VIP,12.0,24.0,369851.15,0.09999999999999999,4438213.800000001
CUST00999,C009,18-25,Female,UK,Low,High Value,2024-01-21,New,11.0,26.0,317688.35,0.10909090909090911,3494571.8499999996
CUST01000,C002,36-45,Female,UK,Premium,Premium Loyal,2023-10-17,VIP,16.0,30.0,380798.65,0.1125,6092778.4
CUST01001,C001,56+,Male,Canada,Premium,Frequent Buyer,2021-09-10,Loyal,9.0,19.0,208838.85,0.14444444444444446,1879549.6500000001
CUST01002,C006,18-25,Female,UK,Premium,High Value,2023-11-10,Regular,11.0,25.0,308248.85,0.09090909090909091,3390737.3499999996
CUST01003,C009,36-45,Other,Singapore,Medium,High Value,2024-12-16,New,13.0,24.0,330175.35,0.12692307692307694,4292279.55
CUST01004,C001,36-45,Female,UK,High,High Value,2026-01-10,New,12.0,23.0,363958.75,0.09583333333333333,4367505.0
CUST01005,C009,36-45,Other,Japan,Medium,High Value,2026-03-10,New,14.0,30.0,239035.75,0.13214285714285715,3346500.5
CUST01006,C009,26-35,Female,Singapore,Low,High Value,2022-11-25,Loyal,14.0,33.0,297562.55,0.1142857142857143,4165875.6999999997
CUST01007,C005,36-45,Male,India,Low,High Value,2025-09-09,Loyal,11.0,18.0,333743.55,0.04090909090909091,3671179.05
CUST01008,C010,46-55,Female,Germany,Medium,Frequent Buyer,2020-01-22,Loyal,9.0,16.0,161976.1,0.11666666666666667,1457784.9000000001
CUST01009,C005,26-35,Other,Singapore,Medium,Regular Buyer,2026-06-04,Loyal,3.0,4.0,33857.25,0.11666666666666668,101571.75
CUST01010,C009,26-35,Female,South Korea,Low,Frequent Buyer,2026-07-13,VIP,8.0,16.0,177839.8,0.15,1422718.4
CUST01011,C007,18-25,Male,Singapore,Medium,Regular Buyer,2020-12-01,Regular,7.0,14.0,140053.35,0.07857142857142858,980373.4500000001
CUST01012,C008,36-45,Other,Singapore,Premium,Regular Buyer,2020-11-15,VIP,6.0,12.0,132380.1,0.05833333333333334,794280.6000000001
CUST01013,C007,46-55,Other,Singapore,Medium,Frequent Buyer,2024-12-07,Regular,8.0,16.0,203801.05,0.09375,1630408.4
CUST01014,C008,26-35,Other,USA,Medium,Frequent Buyer,2025-02-17,VIP,9.0,18.0,267533.1,0.1111111111111111,2407797.9
CUST01015,C001,56+,Female,USA,Premium,Frequent Buyer,2021-10-04,New,9.0,20.0,265586.9,0.1111111111111111,2390282.1
CUST01016,C006,36-45,Male,UK,Low,High Value,2026-05-30,Loyal,14.0,24.0,294864.5,0.11785714285714285,4128103.0
CUST01017,C006,36-45,Female,India,Medium,Frequent Buyer,2023-05-27,VIP,9.0,14.0,235314.35,0.10555555555555557,2117829.15
CUST01018,C001,36-45,Male,UK,Premium,Regular Buyer,2023-06-03,New,5.0,11.0,119017.95,0.12,595089.75
CUST01019,C009,18-25,Male,Singapore,Premium,High Value,2023-11-29,Loyal,14.0,34.0,385293.2,0.125,5394104.8
CUST01020,C010,36-45,Female,South Korea,Medium,Frequent Buyer,2025-01-26,VIP,8.0,16.0,185152.2,0.10625,1481217.6
CUST01021,C008,26-35,Other,Japan,Low,Premium Loyal,2025-01-13,VIP,21.0,42.0,532289.85,0.07857142857142858,11178086.85
CUST01022,C007,46-55,Female,India,Premium,High Value,2022-08-11,New,12.0,27.0,224963.0,0.11666666666666665,2699556.0
CUST01023,C003,56+,Other,Canada,Low,High Value,2020-04-11,New,12.0,22.0,286099.6,0.09999999999999999,3433195.1999999997
CUST01024,C004,56+,Male,Germany,Premium,High Value,2026-01-28,New,12.0,23.0,245250.75,0.08750000000000001,2943009.0
CUST01025,C002,26-35,Male,Canada,Medium,High Value,2025-12-18,VIP,14.0,27.0,314339.3,0.1464285714285714,4400750.2
