product_id,complaint_category,complaint_count,product_name,category,subcategory,demand_problem_score,demand_problem_category,product_pain_score
P0208,quality,16,Fitness Watch 208,Watches,Fitness Watch,34.67,Low Demand + High Problem,40.0
P0096,quality,16,Smart Watch 96,Watches,Smart Watch,34.5,Moderate,40.0
P0159,battery,16,Analog Watch 159,Watches,Analog Watch,34.37,Moderate,40.0
P0378,quality,16,Tablet 378,Mobile,Tablet,33.68,Low Demand + High Problem,40.0
P0182,quality,16,Fitness Band 182,Wearables,Fitness Band,33.5,Low Demand + High Problem,40.0
P0445,performance,16,Bluetooth Speaker 445,Audio,Bluetooth Speaker,33.29,Moderate,40.0
P0068,performance,16,Headphones 68,Audio,Headphones,32.07,Low Demand + High Problem,40.0
P0011,battery,16,Smartphone 11,Mobile,Smartphone,32.06,Moderate,40.0
P0295,price,16,Smart Ring 295,Wearables,Smart Ring,31.13,Low Demand + High Problem,40.0
P0295,quality,16,Smart Ring 295,Wearables,Smart Ring,31.13,Low Demand + High Problem,40.0
P0362,battery,16,Bluetooth Speaker 362,Audio,Bluetooth Speaker,29.71,Moderate,40.0
P0298,delivery,16,Smartphone 298,Mobile,Smartphone,29.63,Low Demand + High Problem,40.0
P0316,comfort,15,Wireless Earbuds 316,Audio,Wireless Earbuds,80.09,High Demand + High Problem,37.5
P0273,software,15,Smart Ring 273,Wearables,Smart Ring,76.86,High Demand + High Problem,37.5
P0419,price,15,Fitness Band 419,Wearables,Fitness Band,76.83,High Demand + High Problem,37.5
P0047,performance,15,Smart Fan 47,Home Appliances,Smart Fan,76.37,High Demand + High Problem,37.5
P0312,performance,15,Smart Watch 312,Watches,Smart Watch,74.89,High Demand + High Problem,37.5
P0474,comfort,15,Bluetooth Speaker 474,Audio,Bluetooth Speaker,74.89,High Demand + High Problem,37.5
P0485,software,15,Smart Watch 485,Watches,Smart Watch,73.94,High Demand + High Problem,37.5
P0400,performance,15,Analog Watch 400,Watches,Analog Watch,73.08,High Demand + High Problem,37.5
P0375,performance,15,Headphones 375,Audio,Headphones,72.77,High Demand + High Problem,37.5
P0375,quality,15,Headphones 375,Audio,Headphones,72.77,High Demand + High Problem,37.5
P0491,comfort,15,Tablet 491,Mobile,Tablet,72.73,High Demand + High Problem,37.5
P0146,comfort,15,Air Purifier 146,Home Appliances,Air Purifier,70.93,High Demand + High Problem,37.5
P0202,delivery,15,Fitness Watch 202,Watches,Fitness Watch,70.42,High Demand + High Problem,37.5
P0281,quality,15,Smart Ring 281,Wearables,Smart Ring,70.25,High Demand + High Problem,37.5
P0217,performance,15,Fitness Watch 217,Watches,Fitness Watch,69.85,High Demand + High Problem,37.5
P0217,software,15,Fitness Watch 217,Watches,Fitness Watch,69.85,High Demand + High Problem,37.5
P0057,performance,15,Headphones 57,Audio,Headphones,69.4,High Demand + High Problem,37.5
P0216,price,15,Headphones 216,Audio,Headphones,69.4,Moderate,37.5
P0216,quality,15,Headphones 216,Audio,Headphones,69.4,Moderate,37.5
P0103,delivery,15,Fitness Band 103,Wearables,Fitness Band,69.29,High Demand + High Problem,37.5
P0344,comfort,15,Smartphone 344,Mobile,Smartphone,68.77,High Demand + High Problem,37.5
P0497,performance,15,Smart Ring 497,Wearables,Smart Ring,68.43,High Demand + High Problem,37.5
P0161,performance,15,Smartphone 161,Mobile,Smartphone,67.95,High Demand + High Problem,37.5
P0262,quality,15,Headphones 262,Audio,Headphones,67.63,High Demand + High Problem,37.5
P0470,price,15,Smart Light 470,Home Appliances,Smart Light,67.01,High Demand + High Problem,37.5
P0139,comfort,15,Analog Watch 139,Watches,Analog Watch,66.4,Moderate,37.5
P0014,performance,15,Fitness Band 14,Wearables,Fitness Band,66.23,High Demand + High Problem,37.5
P0117,performance,15,Smartphone 117,Mobile,Smartphone,66.12,High Demand + High Problem,37.5
P0222,delivery,15,Air Purifier 222,Home Appliances,Air Purifier,65.63,High Demand + High Problem,37.5
P0222,performance,15,Air Purifier 222,Home Appliances,Air Purifier,65.63,High Demand + High Problem,37.5
P0255,performance,15,Bluetooth Speaker 255,Audio,Bluetooth Speaker,65.63,Moderate,37.5
P0224,quality,15,Air Purifier 224,Home Appliances,Air Purifier,65.6,Moderate,37.5
P0026,comfort,15,Headphones 26,Audio,Headphones,64.01,High Demand + High Problem,37.5
P0440,comfort,15,Fitness Band 440,Wearables,Fitness Band,63.98,High Demand + High Problem,37.5
P0488,comfort,15,Smart Light 488,Home Appliances,Smart Light,63.84,Moderate,37.5
P0451,performance,15,Bluetooth Speaker 451,Audio,Bluetooth Speaker,63.56,Moderate,37.5
P0451,software,15,Bluetooth Speaker 451,Audio,Bluetooth Speaker,63.56,Moderate,37.5
P0454,quality,15,Smart Fan 454,Home Appliances,Smart Fan,62.76,Moderate,37.5
P0329,performance,15,Wireless Earbuds 329,Audio,Wireless Earbuds,62.56,High Demand + High Problem,37.5
P0394,quality,15,Fitness Watch 394,Watches,Fitness Watch,62.27,High Demand + High Problem,37.5
P0121,price,15,Fitness Band 121,Wearables,Fitness Band,61.96,Moderate,37.5
P0125,software,15,Air Purifier 125,Home Appliances,Air Purifier,61.54,Moderate,37.5
P0409,performance,15,Analog Watch 409,Watches,Analog Watch,61.53,Moderate,37.5
P0486,quality,15,Tablet 486,Mobile,Tablet,60.85,Moderate,37.5
P0285,delivery,15,Smart Light 285,Home Appliances,Smart Light,60.79,Moderate,37.5
P0271,quality,15,Tablet 271,Mobile,Tablet,60.64,Moderate,37.5
P0212,performance,15,Smartphone 212,Mobile,Smartphone,60.35,Moderate,37.5
P0059,comfort,15,Air Purifier 59,Home Appliances,Air Purifier,59.83,Moderate,37.5
P0140,quality,15,Smartphone 140,Mobile,Smartphone,59.51,Moderate,37.5
P0354,performance,15,Smartphone 354,Mobile,Smartphone,59.41,Moderate,37.5
P0155,performance,15,Tablet 155,Mobile,Tablet,59.26,Moderate,37.5
P0227,software,15,Smart Ring 227,Wearables,Smart Ring,59.09,Moderate,37.5
P0152,performance,15,Wireless Earbuds 152,Audio,Wireless Earbuds,58.95,Moderate,37.5
P0092,performance,15,Fitness Band 92,Wearables,Fitness Band,58.71,Moderate,37.5
P0359,price,15,Smart Light 359,Home Appliances,Smart Light,58.66,Moderate,37.5
P0076,performance,15,Smart Fan 76,Home Appliances,Smart Fan,58.56,Moderate,37.5
P0017,performance,15,Bluetooth Speaker 17,Audio,Bluetooth Speaker,58.19,Moderate,37.5
P0478,comfort,15,Smart Fan 478,Home Appliances,Smart Fan,57.74,Moderate,37.5
P0465,price,15,Fitness Band 465,Wearables,Fitness Band,57.58,Moderate,37.5
P0346,performance,15,Smart Ring 346,Wearables,Smart Ring,57.55,Moderate,37.5
P0493,performance,15,Air Purifier 493,Home Appliances,Air Purifier,57.45,Moderate,37.5
P0016,performance,15,Air Purifier 16,Home Appliances,Air Purifier,57.11,Moderate,37.5
P0016,quality,15,Air Purifier 16,Home Appliances,Air Purifier,57.11,Moderate,37.5
P0286,comfort,15,Fitness Band 286,Wearables,Fitness Band,56.67,Moderate,37.5
P0267,comfort,15,Smartphone 267,Mobile,Smartphone,56.54,Moderate,37.5
P0104,comfort,15,Smartphone 104,Mobile,Smartphone,56.5,Moderate,37.5
P0104,performance,15,Smartphone 104,Mobile,Smartphone,56.5,Moderate,37.5
P0442,price,15,Smartphone 442,Mobile,Smartphone,55.81,Moderate,37.5
P0049,performance,15,Smart Fan 49,Home Appliances,Smart Fan,55.75,Moderate,37.5
P0049,price,15,Smart Fan 49,Home Appliances,Smart Fan,55.75,Moderate,37.5
P0253,performance,15,Bluetooth Speaker 253,Audio,Bluetooth Speaker,55.11,Moderate,37.5
P0253,software,15,Bluetooth Speaker 253,Audio,Bluetooth Speaker,55.11,Moderate,37.5
P0317,performance,15,Smart Light 317,Home Appliances,Smart Light,54.92,Moderate,37.5
P0036,quality,15,Smart Watch 36,Watches,Smart Watch,54.59,Moderate,37.5
P0108,quality,15,Wireless Earbuds 108,Audio,Wireless Earbuds,54.05,Moderate,37.5
P0382,quality,15,Smart Watch 382,Watches,Smart Watch,53.78,Moderate,37.5
P0424,quality,15,Smart Ring 424,Wearables,Smart Ring,53.26,Moderate,37.5
P0391,comfort,15,Smart Light 391,Home Appliances,Smart Light,53.23,Moderate,37.5
P0041,comfort,15,Headphones 41,Audio,Headphones,52.99,Low Demand + High Problem,37.5
P0279,price,15,Tablet 279,Mobile,Tablet,52.96,Low Demand + High Problem,37.5
P0417,price,15,Smart Light 417,Home Appliances,Smart Light,52.69,Moderate,37.5
P0319,performance,15,Smart Ring 319,Wearables,Smart Ring,52.07,Moderate,37.5
P0131,performance,15,Smartphone 131,Mobile,Smartphone,51.57,Moderate,37.5
P0160,comfort,15,Smart Fan 160,Home Appliances,Smart Fan,51.52,Low Demand + High Problem,37.5
P0289,performance,15,Smart Ring 289,Wearables,Smart Ring,50.73,Moderate,37.5
P0289,quality,15,Smart Ring 289,Wearables,Smart Ring,50.73,Moderate,37.5
P0219,performance,15,Smart Ring 219,Wearables,Smart Ring,50.65,Low Demand + High Problem,37.5
P0447,performance,15,Smartphone 447,Mobile,Smartphone,50.12,Low Demand + High Problem,37.5
P0106,performance,15,Bluetooth Speaker 106,Audio,Bluetooth Speaker,50.07,Low Demand + High Problem,37.5
P0106,price,15,Bluetooth Speaker 106,Audio,Bluetooth Speaker,50.07,Low Demand + High Problem,37.5
P0446,performance,15,Tablet 446,Mobile,Tablet,49.88,Moderate,37.5
P0467,quality,15,Air Purifier 467,Home Appliances,Air Purifier,49.59,Moderate,37.5
P0247,quality,15,Bluetooth Speaker 247,Audio,Bluetooth Speaker,49.06,Moderate,37.5
P0148,software,15,Analog Watch 148,Watches,Analog Watch,48.76,Low Demand + High Problem,37.5
P0091,delivery,15,Tablet 91,Mobile,Tablet,48.54,Low Demand + High Problem,37.5
P0091,performance,15,Tablet 91,Mobile,Tablet,48.54,Low Demand + High Problem,37.5
P0367,price,15,Smart Fan 367,Home Appliances,Smart Fan,48.31,Moderate,37.5
P0194,quality,15,Air Purifier 194,Home Appliances,Air Purifier,47.47,Low Demand + High Problem,37.5
P0038,comfort,15,Tablet 38,Mobile,Tablet,47.36,Low Demand + High Problem,37.5
P0072,performance,15,Smart Light 72,Home Appliances,Smart Light,46.94,Low Demand + High Problem,37.5
P0164,performance,15,Smart Fan 164,Home Appliances,Smart Fan,46.5,Low Demand + High Problem,37.5
P0175,comfort,15,Fitness Band 175,Wearables,Fitness Band,45.82,Low Demand + High Problem,37.5
P0292,price,15,Smart Fan 292,Home Appliances,Smart Fan,45.15,Low Demand + High Problem,37.5
P0335,quality,15,Headphones 335,Audio,Headphones,44.81,Low Demand + High Problem,37.5
P0004,quality,15,Headphones 4,Audio,Headphones,44.08,Moderate,37.5
P0241,quality,15,Wireless Earbuds 241,Audio,Wireless Earbuds,43.72,Low Demand + High Problem,37.5
P0457,delivery,15,Air Purifier 457,Home Appliances,Air Purifier,43.58,Low Demand + High Problem,37.5
P0457,performance,15,Air Purifier 457,Home Appliances,Air Purifier,43.58,Low Demand + High Problem,37.5
P0457,price,15,Air Purifier 457,Home Appliances,Air Purifier,43.58,Low Demand + High Problem,37.5
P0272,performance,15,Tablet 272,Mobile,Tablet,43.57,Low Demand + High Problem,37.5
P0107,software,15,Analog Watch 107,Watches,Analog Watch,43.39,Low Demand + High Problem,37.5
P0343,price,15,Tablet 343,Mobile,Tablet,43.06,Low Demand + High Problem,37.5
P0484,performance,15,Bluetooth Speaker 484,Audio,Bluetooth Speaker,42.91,Low Demand + High Problem,37.5
P0048,performance,15,Smart Watch 48,Watches,Smart Watch,42.55,Low Demand + High Problem,37.5
P0157,price,15,Smartphone 157,Mobile,Smartphone,41.97,Low Demand + High Problem,37.5
P0130,quality,15,Fitness Band 130,Wearables,Fitness Band,41.83,Moderate,37.5
P0089,performance,15,Fitness Band 89,Wearables,Fitness Band,41.58,Low Demand + High Problem,37.5
P0371,quality,15,Wireless Earbuds 371,Audio,Wireless Earbuds,41.38,Low Demand + High Problem,37.5
P0019,software,15,Fitness Watch 19,Watches,Fitness Watch,41.05,Low Demand + High Problem,37.5
P0003,delivery,15,Smart Light 3,Home Appliances,Smart Light,40.9,Low Demand + High Problem,37.5
P0034,performance,15,Bluetooth Speaker 34,Audio,Bluetooth Speaker,40.56,Moderate,37.5
P0018,software,15,Smart Ring 18,Wearables,Smart Ring,38.46,Low Demand + High Problem,37.5
P0324,quality,15,Air Purifier 324,Home Appliances,Air Purifier,38.41,Low Demand + High Problem,37.5
P0300,performance,15,Smart Watch 300,Watches,Smart Watch,38.11,Low Demand + High Problem,37.5
P0257,performance,15,Analog Watch 257,Watches,Analog Watch,38.02,Low Demand + High Problem,37.5
P0112,quality,15,Smart Light 112,Home Appliances,Smart Light,36.83,Low Demand + High Problem,37.5
P0396,performance,15,Fitness Watch 396,Watches,Fitness Watch,36.72,Low Demand + High Problem,37.5
P0434,price,15,Analog Watch 434,Watches,Analog Watch,36.43,Low Demand + High Problem,37.5
P0322,performance,15,Smart Watch 322,Watches,Smart Watch,36.05,Low Demand + High Problem,37.5
P0443,performance,15,Wireless Earbuds 443,Audio,Wireless Earbuds,35.69,Moderate,37.5
P0023,comfort,15,Air Purifier 23,Home Appliances,Air Purifier,35.59,Low Demand + High Problem,37.5
P0023,performance,15,Air Purifier 23,Home Appliances,Air Purifier,35.59,Low Demand + High Problem,37.5
P0054,software,15,Wireless Earbuds 54,Audio,Wireless Earbuds,35.48,Low Demand + High Problem,37.5
P0046,quality,15,Bluetooth Speaker 46,Audio,Bluetooth Speaker,34.94,Low Demand + High Problem,37.5
P0208,performance,15,Fitness Watch 208,Watches,Fitness Watch,34.67,Low Demand + High Problem,37.5
P0290,performance,15,Fitness Band 290,Wearables,Fitness Band,33.81,Low Demand + High Problem,37.5
P0182,performance,15,Fitness Band 182,Wearables,Fitness Band,33.5,Low Demand + High Problem,37.5
P0482,quality,15,Smartphone 482,Mobile,Smartphone,33.44,Moderate,37.5
P0301,delivery,15,Bluetooth Speaker 301,Audio,Bluetooth Speaker,32.9,Low Demand + High Problem,37.5
P0301,performance,15,Bluetooth Speaker 301,Audio,Bluetooth Speaker,32.9,Low Demand + High Problem,37.5
P0449,battery,15,Bluetooth Speaker 449,Audio,Bluetooth Speaker,32.35,Moderate,37.5
P0307,price,15,Smartphone 307,Mobile,Smartphone,32.1,Low Demand + High Problem,37.5
P0307,software,15,Smartphone 307,Mobile,Smartphone,32.1,Low Demand + High Problem,37.5
P0011,performance,15,Smartphone 11,Mobile,Smartphone,32.06,Moderate,37.5
P0206,performance,15,Smartphone 206,Mobile,Smartphone,31.62,Moderate,37.5
P0206,quality,15,Smartphone 206,Mobile,Smartphone,31.62,Moderate,37.5
P0228,performance,15,Fitness Watch 228,Watches,Fitness Watch,30.7,Low Demand + High Problem,37.5
P0362,performance,15,Bluetooth Speaker 362,Audio,Bluetooth Speaker,29.71,Moderate,37.5
P0362,price,15,Bluetooth Speaker 362,Audio,Bluetooth Speaker,29.71,Moderate,37.5
P0010,comfort,14,Smart Light 10,Home Appliances,Smart Light,78.49,High Demand + High Problem,35.0
P0347,software,14,Smartphone 347,Mobile,Smartphone,78.35,High Demand + High Problem,35.0
P0419,software,14,Fitness Band 419,Wearables,Fitness Band,76.83,High Demand + High Problem,35.0
P0293,performance,14,Smart Fan 293,Home Appliances,Smart Fan,76.51,High Demand + High Problem,35.0
P0339,software,14,Wireless Earbuds 339,Audio,Wireless Earbuds,75.81,High Demand + High Problem,35.0
P0123,delivery,14,Smart Watch 123,Watches,Smart Watch,75.47,High Demand + High Problem,35.0
P0473,quality,14,Analog Watch 473,Watches,Analog Watch,75.14,High Demand + High Problem,35.0
P0312,price,14,Smart Watch 312,Watches,Smart Watch,74.89,High Demand + High Problem,35.0
P0474,software,14,Bluetooth Speaker 474,Audio,Bluetooth Speaker,74.89,High Demand + High Problem,35.0
P0237,performance,14,Tablet 237,Mobile,Tablet,74.81,High Demand + High Problem,35.0
P0105,comfort,14,Fitness Watch 105,Watches,Fitness Watch,74.12,High Demand + High Problem,35.0
P0177,delivery,14,Wireless Earbuds 177,Audio,Wireless Earbuds,73.15,High Demand + High Problem,35.0
P0177,price,14,Wireless Earbuds 177,Audio,Wireless Earbuds,73.15,High Demand + High Problem,35.0
P0069,software,14,Headphones 69,Audio,Headphones,72.94,High Demand + High Problem,35.0
P0283,price,14,Headphones 283,Audio,Headphones,72.42,High Demand + High Problem,35.0
P0113,performance,14,Smart Watch 113,Watches,Smart Watch,71.1,High Demand + High Problem,35.0
P0039,performance,14,Bluetooth Speaker 39,Audio,Bluetooth Speaker,70.91,High Demand + High Problem,35.0
P0236,performance,14,Fitness Band 236,Wearables,Fitness Band,70.79,Moderate,35.0
P0032,price,14,Smartphone 32,Mobile,Smartphone,70.5,High Demand + High Problem,35.0
P0009,price,14,Wireless Earbuds 9,Audio,Wireless Earbuds,69.97,High Demand + High Problem,35.0
P0192,software,14,Bluetooth Speaker 192,Audio,Bluetooth Speaker,69.68,High Demand + High Problem,35.0
P0103,comfort,14,Fitness Band 103,Wearables,Fitness Band,69.29,High Demand + High Problem,35.0
P0331,comfort,14,Smart Ring 331,Wearables,Smart Ring,68.58,High Demand + High Problem,35.0
P0331,delivery,14,Smart Ring 331,Wearables,Smart Ring,68.58,High Demand + High Problem,35.0
P0051,quality,14,Air Purifier 51,Home Appliances,Air Purifier,68.27,High Demand + High Problem,35.0
P0051,software,14,Air Purifier 51,Home Appliances,Air Purifier,68.27,High Demand + High Problem,35.0
P0405,comfort,14,Air Purifier 405,Home Appliances,Air Purifier,68.21,High Demand + High Problem,35.0
P0161,comfort,14,Smartphone 161,Mobile,Smartphone,67.95,High Demand + High Problem,35.0
P0161,price,14,Smartphone 161,Mobile,Smartphone,67.95,High Demand + High Problem,35.0
P0455,comfort,14,Fitness Band 455,Wearables,Fitness Band,67.7,High Demand + High Problem,35.0
P0428,comfort,14,Wireless Earbuds 428,Audio,Wireless Earbuds,67.52,Moderate,35.0
P0043,price,14,Tablet 43,Mobile,Tablet,66.77,High Demand + High Problem,35.0
P0154,performance,14,Smart Fan 154,Home Appliances,Smart Fan,66.36,High Demand + High Problem,35.0
P0014,delivery,14,Fitness Band 14,Wearables,Fitness Band,66.23,High Demand + High Problem,35.0
P0376,performance,14,Smart Fan 376,Home Appliances,Smart Fan,66.23,Moderate,35.0
P0117,price,14,Smartphone 117,Mobile,Smartphone,66.12,High Demand + High Problem,35.0
P0370,performance,14,Tablet 370,Mobile,Tablet,66.09,High Demand + High Problem,35.0
P0258,quality,14,Smart Watch 258,Watches,Smart Watch,65.83,High Demand + High Problem,35.0
P0398,performance,14,Wireless Earbuds 398,Audio,Wireless Earbuds,64.63,High Demand + High Problem,35.0
P0020,comfort,14,Air Purifier 20,Home Appliances,Air Purifier,64.51,High Demand + High Problem,35.0
P0020,quality,14,Air Purifier 20,Home Appliances,Air Purifier,64.51,High Demand + High Problem,35.0
P0308,performance,14,Smart Watch 308,Watches,Smart Watch,64.13,Moderate,35.0
P0488,performance,14,Smart Light 488,Home Appliances,Smart Light,63.84,Moderate,35.0
P0318,delivery,14,Bluetooth Speaker 318,Audio,Bluetooth Speaker,63.38,Moderate,35.0
P0318,performance,14,Bluetooth Speaker 318,Audio,Bluetooth Speaker,63.38,Moderate,35.0
P0012,delivery,14,Fitness Band 12,Wearables,Fitness Band,63.02,High Demand + High Problem,35.0
P0211,software,14,Air Purifier 211,Home Appliances,Air Purifier,62.77,Moderate,35.0
P0170,battery,14,Tablet 170,Mobile,Tablet,62.48,Moderate,35.0
P0234,quality,14,Air Purifier 234,Home Appliances,Air Purifier,62.11,High Demand + High Problem,35.0
P0409,software,14,Analog Watch 409,Watches,Analog Watch,61.53,Moderate,35.0
P0220,performance,14,Smart Ring 220,Wearables,Smart Ring,61.32,High Demand + High Problem,35.0
P0239,quality,14,Tablet 239,Mobile,Tablet,61.06,Moderate,35.0
P0266,delivery,14,Headphones 266,Audio,Headphones,61.02,Moderate,35.0
P0266,software,14,Headphones 266,Audio,Headphones,61.02,Moderate,35.0
P0486,software,14,Tablet 486,Mobile,Tablet,60.85,Moderate,35.0
P0372,performance,14,Smart Watch 372,Watches,Smart Watch,60.78,Moderate,35.0
P0061,comfort,14,Wireless Earbuds 61,Audio,Wireless Earbuds,60.52,Moderate,35.0
P0171,quality,14,Smart Watch 171,Watches,Smart Watch,60.45,Moderate,35.0
P0050,performance,14,Analog Watch 50,Watches,Analog Watch,60.12,Moderate,35.0
P0140,comfort,14,Smartphone 140,Mobile,Smartphone,59.51,Moderate,35.0
P0450,quality,14,Fitness Band 450,Wearables,Fitness Band,59.21,Moderate,35.0
P0328,price,14,Smartphone 328,Mobile,Smartphone,58.98,Moderate,35.0
