product_id,product_name,category,complaint_category,complaint_count,problem_percentage
P0292,Smart Fan 292,Home Appliances,price,15,11.363636363636363
P0290,Fitness Band 290,Wearables,performance,15,15.463917525773196
P0289,Smart Ring 289,Wearables,quality,15,15.151515151515152
P0104,Smartphone 104,Mobile,comfort,15,14.018691588785046
P0103,Fitness Band 103,Wearables,delivery,15,13.636363636363635
P0289,Smart Ring 289,Wearables,performance,15,15.151515151515152
P0131,Smartphone 131,Mobile,performance,15,17.441860465116278
P0286,Fitness Band 286,Wearables,comfort,15,14.705882352941178
P0285,Smart Light 285,Home Appliances,delivery,15,14.85148514851485
P0382,Smart Watch 382,Watches,quality,15,17.24137931034483
P0057,Headphones 57,Audio,performance,15,15.463917525773196
P0394,Fitness Watch 394,Watches,quality,15,15.625
P0049,Smart Fan 49,Home Appliances,price,15,14.423076923076922
P0486,Tablet 486,Mobile,quality,15,17.857142857142858
P0253,Bluetooth Speaker 253,Audio,performance,15,13.157894736842104
P0121,Fitness Band 121,Wearables,price,15,14.705882352941178
P0497,Smart Ring 497,Wearables,performance,15,15.151515151515152
P0257,Analog Watch 257,Watches,performance,15,14.85148514851485
P0255,Bluetooth Speaker 255,Audio,performance,15,16.304347826086957
P0253,Bluetooth Speaker 253,Audio,software,15,13.157894736842104
P0247,Bluetooth Speaker 247,Audio,quality,15,19.230769230769234
P0434,Analog Watch 434,Watches,price,15,14.423076923076922
P0117,Smartphone 117,Mobile,performance,15,14.150943396226415
P0161,Smartphone 161,Mobile,performance,15,15.463917525773196
P0485,Smart Watch 485,Watches,software,15,12.195121951219512
P0484,Bluetooth Speaker 484,Audio,performance,15,15.463917525773196
P0482,Smartphone 482,Mobile,quality,15,16.666666666666664
P0491,Tablet 491,Mobile,comfort,15,14.150943396226415
P0493,Air Purifier 493,Home Appliances,performance,15,16.666666666666664
P0160,Smart Fan 160,Home Appliances,comfort,15,12.82051282051282
P0009,Wireless Earbuds 9,Audio,price,14,11.570247933884298
P0010,Smart Light 10,Home Appliances,comfort,14,12.727272727272727
P0161,Smartphone 161,Mobile,comfort,14,14.432989690721648
P0161,Smartphone 161,Mobile,price,14,14.432989690721648
P0244,Air Purifier 244,Home Appliances,delivery,14,13.725490196078432
P0123,Smart Watch 123,Watches,delivery,14,12.612612612612612
P0435,Bluetooth Speaker 435,Audio,performance,14,13.333333333333334
P0331,Smart Ring 331,Wearables,comfort,14,13.725490196078432
P0331,Smart Ring 331,Wearables,delivery,14,13.725490196078432
P0488,Smart Light 488,Home Appliances,performance,14,13.084112149532709
P0254,Tablet 254,Mobile,comfort,14,13.461538461538462
P0258,Smart Watch 258,Watches,quality,14,15.053763440860216
P0260,Headphones 260,Audio,comfort,14,14.000000000000002
P0120,Smart Light 120,Home Appliances,software,14,14.736842105263156
P0486,Tablet 486,Mobile,software,14,16.666666666666664
P0050,Analog Watch 50,Watches,performance,14,14.893617021276595
P0051,Air Purifier 51,Home Appliances,quality,14,13.20754716981132
P0381,Bluetooth Speaker 381,Audio,battery,14,14.583333333333334
P0200,Bluetooth Speaker 200,Audio,comfort,14,12.068965517241379
P0144,Smart Fan 144,Home Appliances,delivery,14,12.962962962962962
P0381,Bluetooth Speaker 381,Audio,delivery,14,14.583333333333334
P0382,Smart Watch 382,Watches,performance,14,16.091954022988507
P0384,Bluetooth Speaker 384,Audio,price,14,13.725490196078432
P0286,Fitness Band 286,Wearables,performance,14,13.725490196078432
P0234,Air Purifier 234,Home Appliances,quality,14,14.736842105263156
P0102,Smart Light 102,Home Appliances,delivery,14,14.14141414141414
P0103,Fitness Band 103,Wearables,comfort,14,12.727272727272727
P0453,Smartphone 453,Mobile,price,14,12.068965517241379
P0455,Fitness Band 455,Wearables,comfort,14,14.893617021276595
P0195,Fitness Band 195,Wearables,price,14,14.736842105263156
P0398,Wireless Earbuds 398,Audio,performance,14,14.14141414141414
P0402,Wireless Earbuds 402,Audio,delivery,14,13.861386138613863
P0402,Wireless Earbuds 402,Audio,price,14,13.861386138613863
P0054,Wireless Earbuds 54,Audio,price,14,14.432989690721648
P0051,Air Purifier 51,Home Appliances,software,14,13.20754716981132
P0393,Analog Watch 393,Watches,software,14,12.389380530973451
P0377,Smart Ring 377,Wearables,quality,14,17.72151898734177
P0370,Tablet 370,Mobile,performance,14,13.461538461538462
P0061,Wireless Earbuds 61,Audio,comfort,14,13.333333333333334
P0372,Smart Watch 372,Watches,performance,14,12.5
P0060,Smartphone 60,Mobile,software,14,15.730337078651685
P0376,Smart Fan 376,Home Appliances,performance,14,15.909090909090908
P0200,Bluetooth Speaker 200,Audio,performance,14,12.068965517241379
P0177,Wireless Earbuds 177,Audio,price,14,14.432989690721648
P0293,Smart Fan 293,Home Appliances,performance,14,13.461538461538462
P0100,Bluetooth Speaker 100,Audio,delivery,14,14.583333333333334
P0295,Smart Ring 295,Wearables,performance,14,14.736842105263156
P0296,Headphones 296,Audio,delivery,14,11.023622047244094
P0296,Headphones 296,Audio,price,14,11.023622047244094
P0298,Smartphone 298,Mobile,quality,14,14.000000000000002
P0133,Wireless Earbuds 133,Audio,software,14,13.333333333333334
P0362,Bluetooth Speaker 362,Audio,quality,14,16.470588235294116
P0143,Headphones 143,Audio,comfort,14,16.470588235294116
P0063,Fitness Band 63,Wearables,performance,14,13.084112149532709
P0408,Smartphone 408,Mobile,comfort,14,12.389380530973451
P0476,Wireless Earbuds 476,Audio,software,14,15.909090909090908
P0478,Smart Fan 478,Home Appliances,quality,14,16.867469879518072
P0480,Headphones 480,Audio,performance,14,14.893617021276595
P0012,Fitness Band 12,Wearables,delivery,14,13.461538461538462
P0104,Smartphone 104,Mobile,price,14,13.084112149532709
P0105,Fitness Watch 105,Watches,comfort,14,13.084112149532709
P0396,Fitness Watch 396,Watches,delivery,14,14.000000000000002
P0367,Smart Fan 367,Home Appliances,delivery,14,14.000000000000002
P0369,Air Purifier 369,Home Appliances,performance,14,12.5
P0473,Analog Watch 473,Watches,quality,14,13.592233009708737
P0013,Smart Ring 13,Wearables,comfort,14,13.20754716981132
P0013,Smart Ring 13,Wearables,performance,14,13.20754716981132
P0014,Fitness Band 14,Wearables,delivery,14,14.893617021276595
P0020,Air Purifier 20,Home Appliances,comfort,14,13.861386138613863
P0043,Tablet 43,Mobile,price,14,12.962962962962962
P0279,Tablet 279,Mobile,quality,14,12.280701754385964
P0236,Fitness Band 236,Wearables,performance,14,16.470588235294116
P0283,Headphones 283,Audio,price,14,13.725490196078432
P0474,Bluetooth Speaker 474,Audio,software,14,11.76470588235294
P0476,Wireless Earbuds 476,Audio,delivery,14,15.909090909090908
P0476,Wireless Earbuds 476,Audio,quality,14,15.909090909090908
P0403,Smart Watch 403,Watches,software,14,15.053763440860216
P0192,Bluetooth Speaker 192,Audio,software,14,12.389380530973451
P0405,Air Purifier 405,Home Appliances,comfort,14,14.736842105263156
P0045,Smart Ring 45,Wearables,price,14,12.5
P0020,Air Purifier 20,Home Appliances,quality,14,13.861386138613863
P0171,Smart Watch 171,Watches,quality,14,17.94871794871795
P0066,Smart Fan 66,Home Appliances,performance,14,12.844036697247708
P0210,Tablet 210,Mobile,software,14,14.000000000000002
P0140,Smartphone 140,Mobile,comfort,14,15.217391304347828
P0350,Analog Watch 350,Watches,delivery,14,11.965811965811966
P0351,Tablet 351,Mobile,comfort,14,14.893617021276595
P0068,Headphones 68,Audio,software,14,14.000000000000002
P0069,Headphones 69,Audio,software,14,14.14141414141414
P0418,Smart Fan 418,Home Appliances,performance,14,16.666666666666664
P0418,Smart Fan 418,Home Appliances,quality,14,16.666666666666664
P0039,Bluetooth Speaker 39,Audio,performance,14,13.592233009708737
P0040,Analog Watch 40,Watches,delivery,14,15.730337078651685
P0419,Fitness Band 419,Wearables,software,14,11.76470588235294
P0409,Analog Watch 409,Watches,software,14,13.461538461538462
P0448,Smart Fan 448,Home Appliances,quality,14,14.285714285714285
P0450,Fitness Band 450,Wearables,quality,14,15.909090909090908
P0025,Smart Watch 25,Watches,price,14,13.461538461538462
P0177,Wireless Earbuds 177,Audio,delivery,14,14.432989690721648
P0301,Bluetooth Speaker 301,Audio,comfort,14,13.333333333333334
P0095,Analog Watch 95,Watches,performance,14,13.592233009708737
P0132,Fitness Band 132,Wearables,delivery,14,14.432989690721648
P0306,Fitness Band 306,Wearables,software,14,13.333333333333334
P0211,Air Purifier 211,Home Appliances,software,14,12.844036697247708
P0272,Tablet 272,Mobile,delivery,14,12.612612612612612
P0239,Tablet 239,Mobile,quality,14,13.461538461538462
P0113,Smart Watch 113,Watches,performance,14,14.432989690721648
P0274,Smart Watch 274,Watches,software,14,13.861386138613863
P0275,Tablet 275,Mobile,price,14,11.965811965811966
P0109,Smart Fan 109,Home Appliances,quality,14,15.909090909090908
P0237,Tablet 237,Mobile,performance,14,14.285714285714285
P0410,Analog Watch 410,Watches,software,14,15.730337078651685
P0042,Smart Watch 42,Watches,comfort,14,12.5
P0347,Smartphone 347,Mobile,software,14,11.570247933884298
P0308,Smart Watch 308,Watches,performance,14,12.612612612612612
P0310,Fitness Band 310,Wearables,comfort,14,12.844036697247708
P0312,Smart Watch 312,Watches,price,14,13.592233009708737
P0313,Smart Watch 313,Watches,delivery,14,12.612612612612612
P0223,Smartphone 223,Mobile,performance,14,14.893617021276595
P0314,Smart Light 314,Home Appliances,comfort,14,13.461538461538462
P0215,Smart Light 215,Home Appliances,software,14,14.432989690721648
P0432,Air Purifier 432,Home Appliances,performance,14,14.893617021276595
P0117,Smartphone 117,Mobile,price,14,13.20754716981132
P0266,Headphones 266,Audio,delivery,14,11.38211382113821
P0266,Headphones 266,Audio,software,14,11.38211382113821
P0267,Smartphone 267,Mobile,performance,14,15.053763440860216
P0422,Tablet 422,Mobile,comfort,14,14.583333333333334
P0426,Headphones 426,Audio,performance,14,15.555555555555555
P0428,Wireless Earbuds 428,Audio,comfort,14,15.555555555555555
P0429,Smart Ring 429,Wearables,price,14,14.583333333333334
P0429,Smart Ring 429,Wearables,quality,14,14.583333333333334
P0337,Analog Watch 337,Watches,comfort,14,12.173913043478262
P0339,Wireless Earbuds 339,Audio,software,14,12.280701754385964
P0318,Bluetooth Speaker 318,Audio,delivery,14,12.173913043478262
P0318,Bluetooth Speaker 318,Audio,performance,14,12.173913043478262
P0135,Smart Watch 135,Watches,performance,14,13.861386138613863
P0320,Smart Ring 320,Wearables,price,14,12.5
P0017,Bluetooth Speaker 17,Audio,quality,14,12.844036697247708
P0017,Bluetooth Speaker 17,Audio,software,14,12.844036697247708
P0032,Smartphone 32,Mobile,price,14,12.962962962962962
P0435,Bluetooth Speaker 435,Audio,software,14,13.333333333333334
P0436,Wireless Earbuds 436,Audio,comfort,14,13.592233009708737
P0436,Wireless Earbuds 436,Audio,delivery,14,13.592233009708737
P0439,Smartphone 439,Mobile,delivery,14,14.14141414141414
P0154,Smart Fan 154,Home Appliances,performance,14,14.893617021276595
P0495,Tablet 495,Mobile,performance,14,13.333333333333334
P0444,Fitness Band 444,Wearables,price,14,15.909090909090908
P0444,Fitness Band 444,Wearables,quality,14,15.909090909090908
P0018,Smart Ring 18,Wearables,comfort,14,11.570247933884298
P0170,Tablet 170,Mobile,battery,14,16.470588235294116
P0333,Smart Light 333,Home Appliances,comfort,14,12.280701754385964
P0215,Smart Light 215,Home Appliances,price,14,14.432989690721648
P0324,Air Purifier 324,Home Appliances,comfort,14,13.725490196078432
P0220,Smart Ring 220,Wearables,performance,14,14.893617021276595
P0325,Tablet 325,Mobile,performance,14,16.27906976744186
P0328,Smartphone 328,Mobile,price,14,12.280701754385964
P0082,Fitness Watch 82,Watches,performance,14,14.583333333333334
P0494,Fitness Watch 494,Watches,delivery,14,16.470588235294116
P0487,Air Purifier 487,Home Appliances,software,13,12.149532710280374
P0486,Tablet 486,Mobile,performance,13,15.476190476190476
P0486,Tablet 486,Mobile,delivery,13,15.476190476190476
P0247,Bluetooth Speaker 247,Audio,price,13,16.666666666666664
P0253,Bluetooth Speaker 253,Audio,comfort,13,11.403508771929824
P0252,Smartphone 252,Mobile,price,13,13.26530612244898
P0251,Fitness Band 251,Wearables,quality,13,14.942528735632186
P0122,Smart Fan 122,Home Appliances,performance,13,13.0
P0496,Fitness Band 496,Wearables,software,13,11.711711711711711
P0481,Bluetooth Speaker 481,Audio,software,13,11.403508771929824
P0166,Smart Ring 166,Wearables,performance,13,14.285714285714285
P0258,Smart Watch 258,Watches,performance,13,13.978494623655912
P0257,Analog Watch 257,Watches,comfort,13,12.871287128712872
P0119,Wireless Earbuds 119,Audio,performance,13,12.5
P0118,Bluetooth Speaker 118,Audio,price,13,10.92436974789916
P0254,Tablet 254,Mobile,delivery,13,12.5
P0002,Smart Watch 2,Watches,price,13,11.818181818181818
P0218,Tablet 218,Mobile,price,13,12.871287128712872
P0218,Tablet 218,Mobile,delivery,13,12.871287128712872
P0331,Smart Ring 331,Wearables,price,13,12.745098039215685
P0082,Fitness Watch 82,Watches,comfort,13,13.541666666666666
P0219,Smart Ring 219,Wearables,comfort,13,11.504424778761061
P0333,Smart Light 333,Home Appliances,performance,13,11.403508771929824
P0137,Analog Watch 137,Watches,comfort,13,13.131313131313133
P0015,Smart Ring 15,Wearables,delivery,13,14.130434782608695
P0469,Smart Ring 469,Wearables,software,13,13.541666666666666
P0170,Tablet 170,Mobile,delivery,13,15.294117647058824
P0169,Analog Watch 169,Watches,performance,13,15.11627906976744
P0017,Bluetooth Speaker 17,Audio,price,13,11.926605504587156
P0322,Smart Watch 322,Watches,delivery,13,12.264150943396226
P0320,Smart Ring 320,Wearables,delivery,13,11.607142857142858
P0222,Air Purifier 222,Home Appliances,software,13,11.926605504587156
P0316,Wireless Earbuds 316,Audio,delivery,13,11.304347826086957
P0314,Smart Light 314,Home Appliances,software,13,12.5
P0339,Wireless Earbuds 339,Audio,comfort,13,11.403508771929824
P0337,Analog Watch 337,Watches,software,13,11.304347826086957
P0337,Analog Watch 337,Watches,performance,13,11.304347826086957
P0336,Tablet 336,Mobile,quality,13,13.541666666666666
P0336,Tablet 336,Mobile,comfort,13,13.541666666666666
P0335,Headphones 335,Audio,software,13,13.402061855670103
P0335,Headphones 335,Audio,performance,13,13.402061855670103
P0216,Headphones 216,Audio,software,13,15.294117647058824
P0314,Smart Light 314,Home Appliances,performance,13,12.5
P0311,Smart Light 311,Home Appliances,price,13,14.444444444444443
P0095,Analog Watch 95,Watches,comfort,13,12.62135922330097
P0093,Tablet 93,Mobile,performance,13,12.037037037037036
P0309,Fitness Band 309,Wearables,comfort,13,11.818181818181818
P0308,Smart Watch 308,Watches,price,13,11.711711711711711
P0348,Analog Watch 348,Watches,software,13,11.304347826086957
P0074,Smart Watch 74,Watches,performance,13,11.711711711711711
P0346,Smart Ring 346,Wearables,price,13,13.829787234042554
P0345,Tablet 345,Mobile,comfort,13,12.871287128712872
P0076,Smart Fan 76,Home Appliances,quality,13,12.871287128712872
P0214,Fitness Band 214,Wearables,software,13,12.5
P0341,Smart Watch 341,Watches,price,13,10.569105691056912
P0340,Fitness Band 340,Wearables,comfort,13,11.607142857142858
P0307,Smartphone 307,Mobile,performance,13,12.62135922330097
P0306,Fitness Band 306,Wearables,comfort,13,12.380952380952381
P0132,Fitness Band 132,Wearables,quality,13,13.402061855670103
P0227,Smart Ring 227,Wearables,performance,13,13.0
P0096,Smart Watch 96,Watches,performance,13,14.285714285714285
P0303,Fitness Watch 303,Watches,performance,13,13.26530612244898
P0230,Smart Watch 230,Watches,price,13,11.711711711711711
P0460,Headphones 460,Audio,comfort,13,15.476190476190476
P0209,Wireless Earbuds 209,Audio,performance,13,15.476190476190476
P0069,Headphones 69,Audio,price,13,13.131313131313133
P0352,Smart Ring 352,Wearables,performance,13,16.049382716049383
P0350,Analog Watch 350,Watches,software,13,11.11111111111111
P0360,Analog Watch 360,Watches,price,13,13.541666666666666
P0360,Analog Watch 360,Watches,performance,13,13.541666666666666
P0067,Smart Fan 67,Home Appliances,price,13,12.5
P0360,Analog Watch 360,Watches,comfort,13,13.541666666666666
P0464,Smart Light 464,Home Appliances,quality,13,15.11627906976744
P0173,Smartphone 173,Mobile,performance,13,13.829787234042554
P0172,Air Purifier 172,Home Appliances,price,13,13.541666666666666
P0463,Air Purifier 463,Home Appliances,comfort,13,12.037037037037036
P0462,Smart Ring 462,Wearables,comfort,13,12.871287128712872
P0229,Smart Light 229,Home Appliances,quality,13,14.130434782608695
P0157,Smartphone 157,Mobile,delivery,13,12.871287128712872
P0157,Smartphone 157,Mobile,comfort,13,12.871287128712872
P0473,Analog Watch 473,Watches,delivery,13,12.62135922330097
P0015,Smart Ring 15,Wearables,performance,13,14.130434782608695
P0368,Headphones 368,Audio,performance,13,14.942528735632186
P0365,Smart Ring 365,Wearables,software,13,12.62135922330097
P0064,Fitness Band 64,Wearables,performance,13,13.26530612244898
P0064,Fitness Band 64,Wearables,delivery,13,13.26530612244898
P0063,Fitness Band 63,Wearables,price,13,12.149532710280374
P0364,Bluetooth Speaker 364,Audio,price,13,13.684210526315791
P0142,Smart Fan 142,Home Appliances,software,13,10.569105691056912
P0297,Smartphone 297,Mobile,software,13,12.037037037037036
